pedido_id,numero_pedido,desconto_mercadoria
9829,PED-2025-002229,0.00
9830,PED-2025-002230,0.00
9831,PED-2025-002231,135.03
9832,PED-2025-002232,208.30
9833,PED-2025-002233,52.38
9834,PED-2025-002234,211.55
9835,PED-2025-002235,233.39
9836,PED-2025-002236,123.09
9837,PED-2025-002237,166.96
9838,PED-2025-002238,105.50
9839,PED-2025-002239,350.48
9840,PED-2025-002240,292.92
9841,PED-2025-002241,105.66
9842,PED-2025-002242,337.74
9843,PED-2025-002243,170.91
9844,PED-2025-002244,226.89
9845,PED-2025-002245,86.33
9846,PED-2025-002246,94.40
9847,PED-2025-002247,277.00
9848,PED-2025-002248,74.58
9849,PED-2025-002249,83.27
9850,PED-2025-002250,183.44
9851,PED-2025-002251,0.00
9852,PED-2025-002252,0.00
9853,PED-2025-002253,0.00
9854,PED-2025-002254,0.00
9855,PED-2025-002255,0.00
9856,PED-2025-002256,0.00
9857,PED-2025-002257,0.00
9858,PED-2025-002258,0.00
9859,PED-2025-002259,0.00
9860,PED-2025-002260,0.00
9861,PED-2025-002261,0.00
9862,PED-2025-002262,0.00
9863,PED-2025-002263,0.00
9864,PED-2025-002264,0.00
9865,PED-2025-002265,0.00
9866,PED-2025-002266,0.00
9867,PED-2025-002267,0.00
9868,PED-2025-002268,0.00
9869,PED-2025-002269,0.00
9870,PED-2025-002270,0.00
9871,PED-2025-002271,0.00
9872,PED-2025-002272,0.00
9873,PED-2025-002273,0.00
9874,PED-2025-002274,0.00
9875,PED-2025-002275,0.00
9876,PED-2025-002276,0.00
9877,PED-2025-002277,0.00
9878,PED-2025-002278,0.00
9879,PED-2025-002279,0.00
9880,PED-2025-002280,0.00
9881,PED-2025-002281,81.30
9882,PED-2025-002282,168.40
9883,PED-2025-002283,74.46
9884,PED-2025-002284,211.59
9885,PED-2025-002285,93.46
9886,PED-2025-002286,107.01
9887,PED-2025-002287,309.32
9888,PED-2025-002288,18.64
9889,PED-2025-002289,47.10
9890,PED-2025-002290,57.01
9891,PED-2025-002291,98.75
9892,PED-2025-002292,96.75
9893,PED-2025-002293,28.27
9894,PED-2025-002294,115.09
9895,PED-2025-002295,121.90
9896,PED-2025-002296,65.81
9897,PED-2025-002297,97.63
9898,PED-2025-002298,63.31
9899,PED-2025-002299,211.82
9900,PED-2025-002300,164.08
9901,PED-2025-002301,0.00
9902,PED-2025-002302,0.00
9903,PED-2025-002303,0.00
9904,PED-2025-002304,0.00
9905,PED-2025-002305,0.00
9906,PED-2025-002306,0.00
9907,PED-2025-002307,0.00
9908,PED-2025-002308,0.00
9909,PED-2025-002309,0.00
9910,PED-2025-002310,0.00
9911,PED-2025-002311,0.00
9912,PED-2025-002312,0.00
9913,PED-2025-002313,0.00
9914,PED-2025-002314,0.00
9915,PED-2025-002315,0.00
9916,PED-2025-002316,0.00
9917,PED-2025-002317,0.00
9918,PED-2025-002318,0.00
9919,PED-2025-002319,0.00
9920,PED-2025-002320,0.00
9921,PED-2025-002321,0.00
9922,PED-2025-002322,0.00
9923,PED-2025-002323,0.00
9924,PED-2025-002324,0.00
9925,PED-2025-002325,0.00
9926,PED-2025-002326,0.00
9927,PED-2025-002327,0.00
9928,PED-2025-002328,0.00
9929,PED-2025-002329,0.00
9930,PED-2025-002330,0.00
9931,PED-2025-002331,83.23
9932,PED-2025-002332,117.01
9933,PED-2025-002333,32.67
9934,PED-2025-002334,132.65
9935,PED-2025-002335,142.12
9936,PED-2025-002336,76.18
9937,PED-2025-002337,110.23
9938,PED-2025-002338,70.96
9939,PED-2025-002339,237.06
9940,PED-2025-002340,191.81
9941,PED-2025-002341,73.60
9942,PED-2025-002342,236.61
9943,PED-2025-002343,121.58
9944,PED-2025-002344,157.83
9945,PED-2025-002345,77.30
9946,PED-2025-002346,152.74
9947,PED-2025-002347,399.99
9948,PED-2025-002348,65.23
9949,PED-2025-002349,130.98
9950,PED-2025-002350,134.12
9951,PED-2025-002351,0.00
9952,PED-2025-002352,0.00
9953,PED-2025-002353,0.00
9954,PED-2025-002354,0.00
9955,PED-2025-002355,0.00
9956,PED-2025-002356,0.00
9957,PED-2025-002357,0.00
9958,PED-2025-002358,0.00
9959,PED-2025-002359,0.00
9960,PED-2025-002360,0.00
9961,PED-2025-002361,0.00
9962,PED-2025-002362,0.00
9963,PED-2025-002363,0.00
9964,PED-2025-002364,0.00
9965,PED-2025-002365,0.00
9966,PED-2025-002366,0.00
9967,PED-2025-002367,0.00
9968,PED-2025-002368,0.00
9969,PED-2025-002369,0.00
9970,PED-2025-002370,0.00
9971,PED-2025-002371,0.00
9972,PED-2025-002372,0.00
9973,PED-2025-002373,0.00
9974,PED-2025-002374,0.00
9975,PED-2025-002375,0.00
9976,PED-2025-002376,0.00
9977,PED-2025-002377,0.00
9978,PED-2025-002378,0.00
9979,PED-2025-002379,0.00
9980,PED-2025-002380,0.00
9981,PED-2025-002381,59.10
9982,PED-2025-002382,259.11
9983,PED-2025-002383,132.58
9984,PED-2025-002384,173.22
9985,PED-2025-002385,84.43
9986,PED-2025-002386,165.34
9987,PED-2025-002387,432.37
9988,PED-2025-002388,70.73
9989,PED-2025-002389,140.83
9990,PED-2025-002390,187.13
9991,PED-2025-002391,270.55
9992,PED-2025-002392,289.42
9993,PED-2025-002393,69.95
9994,PED-2025-002394,128.23
9995,PED-2025-002395,260.79
9996,PED-2025-002396,141.69
9997,PED-2025-002397,102.30
9998,PED-2025-002398,59.46
9999,PED-2025-002399,236.52
10000,PED-2025-002400,65.44
10001,PED-2025-002401,0.00
10002,PED-2025-002402,0.00
10003,PED-2025-002403,0.00
10004,PED-2025-002404,0.00
10005,PED-2025-002405,0.00
10006,PED-2025-002406,0.00
10007,PED-2025-002407,0.00
10008,PED-2025-002408,0.00
10009,PED-2025-002409,0.00
10010,PED-2025-002410,0.00
10011,PED-2025-002411,0.00
10012,PED-2025-002412,0.00
10013,PED-2025-002413,0.00
10014,PED-2025-002414,0.00
10015,PED-2025-002415,0.00
10016,PED-2025-002416,0.00
10017,PED-2025-002417,0.00
10018,PED-2025-002418,0.00
10019,PED-2025-002419,0.00
10020,PED-2025-002420,0.00
10021,PED-2025-002421,0.00
10022,PED-2025-002422,0.00
10023,PED-2025-002423,0.00
10024,PED-2025-002424,0.00
10025,PED-2025-002425,0.00
10026,PED-2025-002426,0.00
10027,PED-2025-002427,0.00
10028,PED-2025-002428,0.00
10029,PED-2025-002429,0.00
10030,PED-2025-002430,0.00
10031,PED-2025-002431,192.57
10032,PED-2025-002432,271.32
10033,PED-2025-002433,28.28
10034,PED-2025-002434,145.78
10035,PED-2025-002435,281.08
10036,PED-2025-002436,152.14
10037,PED-2025-002437,53.52
10038,PED-2025-002438,36.43
10039,PED-2025-002439,123.57
10040,PED-2025-002440,90.70
10041,PED-2025-002441,41.54
10042,PED-2025-002442,135.52
10043,PED-2025-002443,72.31
10044,PED-2025-002444,88.84
10045,PED-2025-002445,45.23
10046,PED-2025-002446,96.02
10047,PED-2025-002447,254.52
10048,PED-2025-002448,40.54
10049,PED-2025-002449,86.57
10050,PED-2025-002450,84.80
10051,PED-2025-002451,0.00
10052,PED-2025-002452,0.00
10053,PED-2025-002453,0.00
10054,PED-2025-002454,0.00
10055,PED-2025-002455,0.00
10056,PED-2025-002456,0.00
10057,PED-2025-002457,0.00
10058,PED-2025-002458,0.00
10059,PED-2025-002459,0.00
10060,PED-2025-002460,0.00
10061,PED-2025-002461,0.00
10062,PED-2025-002462,0.00
10063,PED-2025-002463,0.00
10064,PED-2025-002464,0.00
10065,PED-2025-002465,0.00
10066,PED-2025-002466,0.00
10067,PED-2025-002467,0.00
10068,PED-2025-002468,0.00
10069,PED-2025-002469,0.00
10070,PED-2025-002470,0.00
10071,PED-2025-002471,0.00
10072,PED-2025-002472,0.00
10073,PED-2025-002473,0.00
10074,PED-2025-002474,0.00
10075,PED-2025-002475,0.00
10076,PED-2025-002476,0.00
10077,PED-2025-002477,0.00
10078,PED-2025-002478,0.00
10079,PED-2025-002479,0.00
10080,PED-2025-002480,0.00
10081,PED-2025-002481,36.90
10082,PED-2025-002482,157.98
10083,PED-2025-002483,83.18
10084,PED-2025-002484,104.15
10085,PED-2025-002485,52.36
10086,PED-2025-002486,108.67
10087,PED-2025-002487,286.84
10088,PED-2025-002488,46.04
10089,PED-2025-002489,96.42
10090,PED-2025-002490,125.51
10091,PED-2025-002491,189.17
10092,PED-2025-002492,198.13
10093,PED-2025-002493,50.19
10094,PED-2025-002494,202.77
10095,PED-2025-002495,223.28
10096,PED-2025-002496,117.87
10097,PED-2025-002497,160.65
10098,PED-2025-002498,101.67
10099,PED-2025-002499,337.86
10100,PED-2025-002500,273.68
10101,PED-2025-002501,0.00
10102,PED-2025-002502,0.00
10103,PED-2025-002503,0.00
10104,PED-2025-002504,0.00
10105,PED-2025-002505,0.00
10106,PED-2025-002506,0.00
10107,PED-2025-002507,0.00
10108,PED-2025-002508,0.00
10109,PED-2025-002509,0.00
10110,PED-2025-002510,0.00
10111,PED-2025-002511,0.00
10112,PED-2025-002512,0.00
10113,PED-2025-002513,0.00
10114,PED-2025-002514,0.00
10115,PED-2025-002515,0.00
10116,PED-2025-002516,0.00
10117,PED-2025-002517,0.00
10118,PED-2025-002518,0.00
10119,PED-2025-002519,0.00
10120,PED-2025-002520,0.00
10121,PED-2025-002521,0.00
10122,PED-2025-002522,0.00
10123,PED-2025-002523,0.00
10124,PED-2025-002524,0.00
10125,PED-2025-002525,0.00
10126,PED-2025-002526,0.00
10127,PED-2025-002527,0.00
10128,PED-2025-002528,0.00
10129,PED-2025-002529,0.00
10130,PED-2025-002530,0.00
10131,PED-2025-002531,140.77
10132,PED-2025-002532,218.39
10133,PED-2025-002533,54.59
10134,PED-2025-002534,220.33
10135,PED-2025-002535,243.50
10136,PED-2025-002536,128.24
10137,PED-2025-002537,173.25
10138,PED-2025-002538,109.32
10139,PED-2025-002539,363.10
10140,PED-2025-002540,304.15
10141,PED-2025-002541,109.22
10142,PED-2025-002542,348.95
10143,PED-2025-002543,176.38
10144,PED-2025-002544,203.86
10145,PED-2025-002545,89.91
10146,PED-2025-002546,100.66
10147,PED-2025-002547,293.13
10148,PED-2025-002548,77.29
10149,PED-2025-002549,42.19
10150,PED-2025-002550,35.48
10151,PED-2025-002551,0.00
10152,PED-2025-002552,0.00
10153,PED-2025-002553,0.00
10154,PED-2025-002554,0.00
10155,PED-2025-002555,0.00
10156,PED-2025-002556,0.00
10157,PED-2025-002557,0.00
10158,PED-2025-002558,0.00
10159,PED-2025-002559,0.00
10160,PED-2025-002560,0.00
10161,PED-2025-002561,0.00
10162,PED-2025-002562,0.00
10163,PED-2025-002563,0.00
10164,PED-2025-002564,0.00
10165,PED-2025-002565,0.00
10166,PED-2025-002566,0.00
10167,PED-2025-002567,0.00
10168,PED-2025-002568,0.00
10169,PED-2025-002569,0.00
10170,PED-2025-002570,0.00
10171,PED-2025-002571,0.00
10172,PED-2025-002572,0.00
10173,PED-2025-002573,0.00
10174,PED-2025-002574,0.00
10175,PED-2025-002575,0.00
10176,PED-2025-002576,0.00
10177,PED-2025-002577,0.00
10178,PED-2025-002578,0.00
10179,PED-2025-002579,0.00
10180,PED-2025-002580,0.00
10181,PED-2025-002581,14.73
10182,PED-2025-002582,179.65
10183,PED-2025-002583,79.93
10184,PED-2025-002584,219.25
10185,PED-2025-002585,97.01
10186,PED-2025-002586,113.31
10187,PED-2025-002587,141.37
10188,PED-2025-002588,21.43
10189,PED-2025-002589,52.04
10190,PED-2025-002590,63.84
10191,PED-2025-002591,107.79
10192,PED-2025-002592,106.92
10193,PED-2025-002593,30.46
10194,PED-2025-002594,123.87
10195,PED-2025-002595,132.01
10196,PED-2025-002596,71.03
10197,PED-2025-002597,103.94
10198,PED-2025-002598,67.14
10199,PED-2025-002599,224.44
10200,PED-2025-002600,175.04
10201,PED-2025-002601,0.00
10202,PED-2025-002602,0.00
10203,PED-2025-002603,0.00
10204,PED-2025-002604,0.00
10205,PED-2025-002605,0.00
10206,PED-2025-002606,0.00
10207,PED-2025-002607,0.00
10208,PED-2025-002608,0.00
10209,PED-2025-002609,0.00
10210,PED-2025-002610,0.00
10211,PED-2025-002611,0.00
10212,PED-2025-002612,0.00
10213,PED-2025-002613,0.00
10214,PED-2025-002614,0.00
10215,PED-2025-002615,0.00
10216,PED-2025-002616,0.00
10217,PED-2025-002617,0.00
10218,PED-2025-002618,0.00
10219,PED-2025-002619,0.00
10220,PED-2025-002620,0.00
10221,PED-2025-002621,0.00
10222,PED-2025-002622,0.00
10223,PED-2025-002623,0.00
10224,PED-2025-002624,0.00
10225,PED-2025-002625,0.00
10226,PED-2025-002626,0.00
10227,PED-2025-002627,0.00
10228,PED-2025-002628,0.00
10229,PED-2025-002629,0.00
10230,PED-2025-002630,0.00
10231,PED-2025-002631,89.04
10232,PED-2025-002632,127.18
10233,PED-2025-002633,34.86
10234,PED-2025-002634,141.38
10235,PED-2025-002635,152.30
10236,PED-2025-002636,81.40
10237,PED-2025-002637,116.54
10238,PED-2025-002638,74.79
10239,PED-2025-002639,249.61
10240,PED-2025-002640,203.04
10241,PED-2025-002641,77.16
10242,PED-2025-002642,247.86
10243,PED-2025-002643,127.11
10244,PED-2025-002644,165.56
10245,PED-2025-002645,80.85
10246,PED-2025-002646,159.04
10247,PED-2025-002647,416.18
10248,PED-2025-002648,67.94
10249,PED-2025-002649,135.89
10250,PED-2025-002650,139.60
10251,PED-2025-002651,0.00
10252,PED-2025-002652,0.00
10253,PED-2025-002653,0.00
10254,PED-2025-002654,0.00
10255,PED-2025-002655,0.00
10256,PED-2025-002656,0.00
10257,PED-2025-002657,0.00
10258,PED-2025-002658,0.00
10259,PED-2025-002659,0.00
10260,PED-2025-002660,0.00
10261,PED-2025-002661,0.00
10262,PED-2025-002662,0.00
10263,PED-2025-002663,0.00
10264,PED-2025-002664,0.00
10265,PED-2025-002665,0.00
10266,PED-2025-002666,0.00
10267,PED-2025-002667,0.00
10268,PED-2025-002668,0.00
10269,PED-2025-002669,0.00
10270,PED-2025-002670,0.00
10271,PED-2025-002671,0.00
10272,PED-2025-002672,0.00
10273,PED-2025-002673,0.00
10274,PED-2025-002674,0.00
10275,PED-2025-002675,0.00
10276,PED-2025-002676,0.00
10277,PED-2025-002677,0.00
10278,PED-2025-002678,0.00
10279,PED-2025-002679,0.00
10280,PED-2025-002680,0.00
10281,PED-2025-002681,61.56
10282,PED-2025-002682,270.32
10283,PED-2025-002683,137.98
10284,PED-2025-002684,180.87
10285,PED-2025-002685,87.98
10286,PED-2025-002686,171.69
10287,PED-2025-002687,448.50
10288,PED-2025-002688,73.44
10289,PED-2025-002689,145.74
10290,PED-2025-002690,194.01
10291,PED-2025-002691,279.59
10292,PED-2025-002692,299.51
10293,PED-2025-002693,26.09
10294,PED-2025-002694,137.05
10295,PED-2025-002695,270.90
10296,PED-2025-002696,146.92
10297,PED-2025-002697,108.59
10298,PED-2025-002698,63.28
10299,PED-2025-002699,111.02
10300,PED-2025-002700,76.40
10301,PED-2025-002701,0.00
10302,PED-2025-002702,0.00
10303,PED-2025-002703,0.00
10304,PED-2025-002704,0.00
10305,PED-2025-002705,0.00
10306,PED-2025-002706,0.00
10307,PED-2025-002707,0.00
10308,PED-2025-002708,0.00
10309,PED-2025-002709,0.00
10310,PED-2025-002710,0.00
10311,PED-2025-002711,0.00
10312,PED-2025-002712,0.00
10313,PED-2025-002713,0.00
10314,PED-2025-002714,0.00
10315,PED-2025-002715,0.00
10316,PED-2025-002716,0.00
10317,PED-2025-002717,0.00
10318,PED-2025-002718,0.00
10319,PED-2025-002719,0.00
10320,PED-2025-002720,0.00
10321,PED-2025-002721,0.00
10322,PED-2025-002722,0.00
10323,PED-2025-002723,0.00
10324,PED-2025-002724,0.00
10325,PED-2025-002725,0.00
10326,PED-2025-002726,0.00
10327,PED-2025-002727,0.00
10328,PED-2025-002728,0.00
10329,PED-2025-002729,0.00
10330,PED-2025-002730,0.00
10331,PED-2025-002731,37.24
10332,PED-2025-002732,281.41
10333,PED-2025-002733,30.49
10334,PED-2025-002734,154.56
10335,PED-2025-002735,291.19
10336,PED-2025-002736,34.56
10337,PED-2025-002737,59.83
10338,PED-2025-002738,40.26
10339,PED-2025-002739,136.25
10340,PED-2025-002740,101.94
10341,PED-2025-002741,45.08
10342,PED-2025-002742,146.77
10343,PED-2025-002743,77.78
10344,PED-2025-002744,96.50
10345,PED-2025-002745,48.81
10346,PED-2025-002746,102.32
10347,PED-2025-002747,270.71
10348,PED-2025-002748,43.33
10349,PED-2025-002749,91.51
10350,PED-2025-002750,90.28
10351,PED-2025-002751,0.00
10352,PED-2025-002752,0.00
10353,PED-2025-002753,0.00
10354,PED-2025-002754,0.00
10355,PED-2025-002755,0.00
10356,PED-2025-002756,0.00
10357,PED-2025-002757,0.00
10358,PED-2025-002758,0.00
10359,PED-2025-002759,0.00
10360,PED-2025-002760,0.00
10361,PED-2025-002761,0.00
10362,PED-2025-002762,0.00
10363,PED-2025-002763,0.00
10364,PED-2025-002764,0.00
10365,PED-2025-002765,0.00
10366,PED-2025-002766,0.00
10367,PED-2025-002767,0.00
10368,PED-2025-002768,0.00
10369,PED-2025-002769,0.00
10370,PED-2025-002770,0.00
10371,PED-2025-002771,0.00
10372,PED-2025-002772,0.00
10373,PED-2025-002773,0.00
10374,PED-2025-002774,0.00
10375,PED-2025-002775,0.00
10376,PED-2025-002776,0.00
10377,PED-2025-002777,0.00
10378,PED-2025-002778,0.00
10379,PED-2025-002779,0.00
10380,PED-2025-002780,0.00
10381,PED-2025-002781,39.39
10382,PED-2025-002782,169.23
10383,PED-2025-002783,88.71
10384,PED-2025-002784,111.81
10385,PED-2025-002785,55.91
10386,PED-2025-002786,114.97
10387,PED-2025-002787,303.03
10388,PED-2025-002788,48.83
10389,PED-2025-002789,101.36
10390,PED-2025-002790,132.34
10391,PED-2025-002791,198.21
10392,PED-2025-002792,208.30
10393,PED-2025-002793,52.38
10394,PED-2025-002794,211.55
10395,PED-2025-002795,233.39
10396,PED-2025-002796,123.09
10397,PED-2025-002797,166.96
10398,PED-2025-002798,105.50
10399,PED-2025-002799,350.48
10400,PED-2025-002800,284.64
10401,PED-2025-002801,0.00
10402,PED-2025-002802,0.00
10403,PED-2025-002803,0.00
10404,PED-2025-002804,0.00
10405,PED-2025-002805,0.00
10406,PED-2025-002806,0.00
10407,PED-2025-002807,0.00
10408,PED-2025-002808,0.00
10409,PED-2025-002809,0.00
10410,PED-2025-002810,0.00
10411,PED-2025-002811,0.00
10412,PED-2025-002812,0.00
10413,PED-2025-002813,0.00
10414,PED-2025-002814,0.00
10415,PED-2025-002815,0.00
10416,PED-2025-002816,0.00
10417,PED-2025-002817,0.00
10418,PED-2025-002818,0.00
10419,PED-2025-002819,0.00
10420,PED-2025-002820,0.00
10421,PED-2025-002821,0.00
10422,PED-2025-002822,0.00
10423,PED-2025-002823,0.00
10424,PED-2025-002824,0.00
10425,PED-2025-002825,0.00
10426,PED-2025-002826,0.00
10427,PED-2025-002827,0.00
10428,PED-2025-002828,0.00
10429,PED-2025-002829,0.00
10430,PED-2025-002830,0.00
10431,PED-2025-002831,146.58
10432,PED-2025-002832,228.56
10433,PED-2025-002833,56.78
10434,PED-2025-002834,229.06
10435,PED-2025-002835,253.68
10436,PED-2025-002836,133.46
10437,PED-2025-002837,179.56
10438,PED-2025-002838,113.15
10439,PED-2025-002839,375.65
10440,PED-2025-002840,315.38
10441,PED-2025-002841,112.78
10442,PED-2025-002842,168.40
10443,PED-2025-002843,74.46
10444,PED-2025-002844,211.59
10445,PED-2025-002845,93.46
10446,PED-2025-002846,107.01
10447,PED-2025-002847,309.32
10448,PED-2025-002848,18.64
10449,PED-2025-002849,47.10
10450,PED-2025-002850,40.96
10451,PED-2025-002851,0.00
10452,PED-2025-002852,0.00
10453,PED-2025-002853,0.00
10454,PED-2025-002854,0.00
10455,PED-2025-002855,0.00
10456,PED-2025-002856,0.00
10457,PED-2025-002857,0.00
10458,PED-2025-002858,0.00
10459,PED-2025-002859,0.00
10460,PED-2025-002860,0.00
10461,PED-2025-002861,0.00
10462,PED-2025-002862,0.00
10463,PED-2025-002863,0.00
10464,PED-2025-002864,0.00
10465,PED-2025-002865,0.00
10466,PED-2025-002866,0.00
10467,PED-2025-002867,0.00
10468,PED-2025-002868,0.00
10469,PED-2025-002869,0.00
10470,PED-2025-002870,0.00
10471,PED-2025-002871,0.00
10472,PED-2025-002872,0.00
10473,PED-2025-002873,0.00
10474,PED-2025-002874,0.00
10475,PED-2025-002875,0.00
10476,PED-2025-002876,0.00
10477,PED-2025-002877,0.00
10478,PED-2025-002878,0.00
10479,PED-2025-002879,0.00
10480,PED-2025-002880,0.00
10481,PED-2025-002881,17.19
10482,PED-2025-002882,190.86
10483,PED-2025-002883,85.40
10484,PED-2025-002884,226.91
10485,PED-2025-002885,23.87
10486,PED-2025-002886,58.21
10487,PED-2025-002887,157.50
10488,PED-2025-002888,24.13
10489,PED-2025-002889,57.00
10490,PED-2025-002890,70.72
10491,PED-2025-002891,116.83
10492,PED-2025-002892,117.01
10493,PED-2025-002893,32.67
10494,PED-2025-002894,132.65
10495,PED-2025-002895,142.12
10496,PED-2025-002896,76.18
10497,PED-2025-002897,110.23
10498,PED-2025-002898,70.96
10499,PED-2025-002899,237.06
10500,PED-2025-002900,186.00
10501,PED-2025-002901,0.00
10502,PED-2025-002902,0.00
10503,PED-2025-002903,0.00
10504,PED-2025-002904,0.00
10505,PED-2025-002905,0.00
10506,PED-2025-002906,0.00
10507,PED-2025-002907,0.00
10508,PED-2025-002908,0.00
10509,PED-2025-002909,0.00
10510,PED-2025-002910,0.00
10511,PED-2025-002911,0.00
10512,PED-2025-002912,0.00
10513,PED-2025-002913,0.00
10514,PED-2025-002914,0.00
10515,PED-2025-002915,0.00
10516,PED-2025-002916,0.00
10517,PED-2025-002917,0.00
10518,PED-2025-002918,0.00
10519,PED-2025-002919,0.00
10520,PED-2025-002920,0.00
10521,PED-2025-002921,0.00
10522,PED-2025-002922,0.00
10523,PED-2025-002923,0.00
10524,PED-2025-002924,0.00
10525,PED-2025-002925,0.00
10526,PED-2025-002926,0.00
10527,PED-2025-002927,0.00
10528,PED-2025-002928,0.00
10529,PED-2025-002929,0.00
10530,PED-2025-002930,0.00
10531,PED-2025-002931,94.78
10532,PED-2025-002932,137.35
10533,PED-2025-002933,37.07
10534,PED-2025-002934,150.16
10535,PED-2025-002935,162.41
10536,PED-2025-002936,86.62
10537,PED-2025-002937,122.85
10538,PED-2025-002938,78.62
10539,PED-2025-002939,262.29
10540,PED-2025-002940,214.28
10541,PED-2025-002941,80.70
10542,PED-2025-002942,259.11
10543,PED-2025-002943,132.58
10544,PED-2025-002944,173.22
10545,PED-2025-002945,84.43
10546,PED-2025-002946,165.34
10547,PED-2025-002947,432.37
10548,PED-2025-002948,70.73
10549,PED-2025-002949,140.83
10550,PED-2025-002950,145.08
10551,PED-2025-002951,0.00
10552,PED-2025-002952,0.00
10553,PED-2025-002953,0.00
10554,PED-2025-002954,0.00
10555,PED-2025-002955,0.00
10556,PED-2025-002956,0.00
10557,PED-2025-002957,0.00
10558,PED-2025-002958,0.00
10559,PED-2025-002959,0.00
10560,PED-2025-002960,0.00
10561,PED-2025-002961,0.00
10562,PED-2025-002962,0.00
10563,PED-2025-002963,0.00
10564,PED-2025-002964,0.00
10565,PED-2025-002965,0.00
10566,PED-2025-002966,0.00
10567,PED-2025-002967,0.00
10568,PED-2025-002968,0.00
10569,PED-2025-002969,0.00
10570,PED-2025-002970,0.00
10571,PED-2025-002971,0.00
10572,PED-2025-002972,0.00
10573,PED-2025-002973,0.00
10574,PED-2025-002974,0.00
10575,PED-2025-002975,0.00
10576,PED-2025-002976,0.00
10577,PED-2025-002977,0.00
10578,PED-2025-002978,0.00
10579,PED-2025-002979,0.00
10580,PED-2025-002980,0.00
10581,PED-2025-002981,64.05
10582,PED-2025-002982,281.57
10583,PED-2025-002983,143.51
10584,PED-2025-002984,188.53
10585,PED-2025-002985,91.53
10586,PED-2025-002986,177.99
10587,PED-2025-002987,464.69
10588,PED-2025-002988,76.23
10589,PED-2025-002989,150.68
10590,PED-2025-002990,200.84
10591,PED-2025-002991,288.63
10592,PED-2025-002992,271.32
10593,PED-2025-002993,28.28
10594,PED-2025-002994,145.78
10595,PED-2025-002995,281.08
10596,PED-2025-002996,152.14
10597,PED-2025-002997,53.52
10598,PED-2025-002998,36.43
10599,PED-2025-002999,123.57
10600,PED-2025-003000,87.36
10601,PED-2025-003001,0.00
10602,PED-2025-003002,0.00
10603,PED-2025-003003,0.00
10604,PED-2025-003004,0.00
10605,PED-2025-003005,0.00
10606,PED-2025-003006,0.00
10607,PED-2025-003007,0.00
10608,PED-2025-003008,0.00
10609,PED-2025-003009,0.00
10610,PED-2025-003010,0.00
10611,PED-2025-003011,0.00
10612,PED-2025-003012,0.00
10613,PED-2025-003013,0.00
10614,PED-2025-003014,0.00
10615,PED-2025-003015,0.00
10616,PED-2025-003016,0.00
10617,PED-2025-003017,0.00
10618,PED-2025-003018,0.00
10619,PED-2025-003019,0.00
10620,PED-2025-003020,0.00
10621,PED-2025-003021,0.00
10622,PED-2025-003022,0.00
10623,PED-2025-003023,0.00
10624,PED-2025-003024,0.00
10625,PED-2025-003025,0.00
10626,PED-2025-003026,0.00
10627,PED-2025-003027,0.00
10628,PED-2025-003028,0.00
10629,PED-2025-003029,0.00
10630,PED-2025-003030,0.00
10631,PED-2025-003031,42.98
10632,PED-2025-003032,291.58
10633,PED-2025-003033,32.65
10634,PED-2025-003034,163.29
10635,PED-2025-003035,71.21
10636,PED-2025-003036,39.78
10637,PED-2025-003037,66.12
10638,PED-2025-003038,44.13
10639,PED-2025-003039,148.80
10640,PED-2025-003040,113.17
10641,PED-2025-003041,48.64
10642,PED-2025-003042,157.98
10643,PED-2025-003043,83.18
10644,PED-2025-003044,104.15
10645,PED-2025-003045,52.36
10646,PED-2025-003046,108.67
10647,PED-2025-003047,286.84
10648,PED-2025-003048,46.04
10649,PED-2025-003049,96.42
10650,PED-2025-003050,95.76
10651,PED-2025-003051,0.00
10652,PED-2025-003052,0.00
10653,PED-2025-003053,0.00
10654,PED-2025-003054,0.00
10655,PED-2025-003055,0.00
10656,PED-2025-003056,0.00
10657,PED-2025-003057,0.00
10658,PED-2025-003058,0.00
10659,PED-2025-003059,0.00
10660,PED-2025-003060,0.00
10661,PED-2025-003061,0.00
10662,PED-2025-003062,0.00
10663,PED-2025-003063,0.00
10664,PED-2025-003064,0.00
10665,PED-2025-003065,0.00
10666,PED-2025-003066,0.00
10667,PED-2025-003067,0.00
10668,PED-2025-003068,0.00
10669,PED-2025-003069,0.00
10670,PED-2025-003070,0.00
10671,PED-2025-003071,0.00
10672,PED-2025-003072,0.00
10673,PED-2025-003073,0.00
10674,PED-2025-003074,0.00
10675,PED-2025-003075,0.00
10676,PED-2025-003076,0.00
10677,PED-2025-003077,0.00
10678,PED-2025-003078,0.00
10679,PED-2025-003079,0.00
10680,PED-2025-003080,0.00
10681,PED-2025-003081,41.85
10682,PED-2025-003082,180.44
10683,PED-2025-003083,94.18
10684,PED-2025-003084,119.47
10685,PED-2025-003085,59.49
10686,PED-2025-003086,121.23
10687,PED-2025-003087,319.16
10688,PED-2025-003088,51.53
10689,PED-2025-003089,106.32
10690,PED-2025-003090,139.22
10691,PED-2025-003091,207.25
10692,PED-2025-003092,218.39
10693,PED-2025-003093,54.59
10694,PED-2025-003094,220.33
10695,PED-2025-003095,243.50
10696,PED-2025-003096,128.24
10697,PED-2025-003097,173.25
10698,PED-2025-003098,109.32
10699,PED-2025-003099,363.10
10700,PED-2025-003100,295.60
10701,PED-2025-003101,0.00
