pedido_id,numero_pedido,receita_mercadoria_liquida
9582,PED-2025-001982,1171.86
9583,PED-2025-001983,2068.60
9584,PED-2025-001984,1144.33
9585,PED-2025-001985,361.49
9586,PED-2025-001986,800.91
9587,PED-2025-001987,1091.49
9588,PED-2025-001988,1418.86
9589,PED-2025-001989,184.53
9590,PED-2025-001990,385.64
9591,PED-2025-001991,587.99
9592,PED-2025-001992,329.93
9593,PED-2025-001993,282.81
9594,PED-2025-001994,477.41
9595,PED-2025-001995,779.70
9596,PED-2025-001996,503.96
9597,PED-2025-001997,299.78
9598,PED-2025-001998,672.25
9599,PED-2025-001999,905.87
9600,PED-2025-002000,559.39
9601,PED-2025-002001,473.32
9602,PED-2025-002002,879.65
9603,PED-2025-002003,1318.86
9604,PED-2025-002004,860.47
9605,PED-2025-002005,555.52
9606,PED-2025-002006,1027.61
9607,PED-2025-002007,1532.58
9608,PED-2025-002008,1008.43
9609,PED-2025-002009,637.72
9610,PED-2025-002010,1175.57
9611,PED-2025-002011,1746.30
9612,PED-2025-002012,1156.39
9613,PED-2025-002013,719.92
9614,PED-2025-002014,1323.53
9615,PED-2025-002015,1960.02
9616,PED-2025-002016,1304.35
9617,PED-2025-002017,802.12
9618,PED-2025-002018,1471.49
9619,PED-2025-002019,2173.74
9620,PED-2025-002020,1452.31
9621,PED-2025-002021,424.00
9622,PED-2025-002022,852.25
9623,PED-2025-002023,1313.38
9624,PED-2025-002024,1446.83
9625,PED-2025-002025,506.20
9626,PED-2025-002026,1000.21
9627,PED-2025-002027,606.46
9628,PED-2025-002028,367.27
9629,PED-2025-002029,281.52
9630,PED-2025-002030,534.41
9631,PED-2025-002031,742.69
9632,PED-2025-002032,408.31
9633,PED-2025-002033,333.26
9634,PED-2025-002034,558.50
9635,PED-2025-002035,901.89
9636,PED-2025-002036,592.16
9637,PED-2025-002037,341.98
9638,PED-2025-002038,763.19
9639,PED-2025-002039,1023.18
9640,PED-2025-002040,630.57
9641,PED-2025-002041,458.08
9642,PED-2025-002042,752.89
9643,PED-2025-002043,1345.23
9644,PED-2025-002044,808.94
9645,PED-2025-002045,536.60
9646,PED-2025-002046,979.77
9647,PED-2025-002047,1291.20
9648,PED-2025-002048,1044.54
9649,PED-2025-002049,566.50
9650,PED-2025-002050,1145.57
9651,PED-2025-002051,1888.78
9652,PED-2025-002052,1255.03
9653,PED-2025-002053,774.72
9654,PED-2025-002054,1422.17
9655,PED-2025-002055,2102.50
9656,PED-2025-002056,1402.99
9657,PED-2025-002057,856.92
9658,PED-2025-002058,802.93
9659,PED-2025-002059,1242.14
9660,PED-2025-002060,1397.51
9661,PED-2025-002061,478.80
9662,PED-2025-002062,950.89
9663,PED-2025-002063,1455.86
9664,PED-2025-002064,317.95
9665,PED-2025-002065,254.12
9666,PED-2025-002066,485.09
9667,PED-2025-002067,748.94
9668,PED-2025-002068,465.91
9669,PED-2025-002069,336.32
9670,PED-2025-002070,633.05
9671,PED-2025-002071,962.66
9672,PED-2025-002072,613.87
9673,PED-2025-002073,418.52
9674,PED-2025-002074,781.01
9675,PED-2025-002075,1176.38
9676,PED-2025-002076,761.83
9677,PED-2025-002077,500.72
9678,PED-2025-002078,928.97
9679,PED-2025-002079,1390.10
9680,PED-2025-002080,909.79
9681,PED-2025-002081,526.28
9682,PED-2025-002082,829.07
9683,PED-2025-002083,1476.71
9684,PED-2025-002084,892.19
9685,PED-2025-002085,584.27
9686,PED-2025-002086,1065.85
9687,PED-2025-002087,1401.36
9688,PED-2025-002088,1137.77
9689,PED-2025-002089,611.43
9690,PED-2025-002090,1192.55
9691,PED-2025-002091,1769.69
9692,PED-2025-002092,1074.42
9693,PED-2025-002093,761.78
9694,PED-2025-002094,1247.91
9695,PED-2025-002095,1940.61
9696,PED-2025-002096,1211.72
9697,PED-2025-002097,355.41
9698,PED-2025-002098,845.94
9699,PED-2025-002099,1160.78
9700,PED-2025-002100,1134.79
9701,PED-2025-002101,226.72
9702,PED-2025-002102,435.77
9703,PED-2025-002103,677.70
9704,PED-2025-002104,416.59
9705,PED-2025-002105,308.92
9706,PED-2025-002106,583.73
9707,PED-2025-002107,891.42
9708,PED-2025-002108,564.55
9709,PED-2025-002109,391.12
9710,PED-2025-002110,731.69
9711,PED-2025-002111,1105.14
9712,PED-2025-002112,712.51
9713,PED-2025-002113,473.32
9714,PED-2025-002114,879.65
9715,PED-2025-002115,1318.86
9716,PED-2025-002116,860.47
9717,PED-2025-002117,555.52
9718,PED-2025-002118,1027.61
9719,PED-2025-002119,1532.58
9720,PED-2025-002120,1008.43
9721,PED-2025-002121,637.72
9722,PED-2025-002122,1175.57
9723,PED-2025-002123,1746.30
9724,PED-2025-002124,1156.39
9725,PED-2025-002125,719.92
9726,PED-2025-002126,1323.53
9727,PED-2025-002127,1960.02
9728,PED-2025-002128,1304.35
9729,PED-2025-002129,802.12
9730,PED-2025-002130,1471.49
9731,PED-2025-002131,1986.91
9732,PED-2025-002132,1152.80
9733,PED-2025-002133,397.91
9734,PED-2025-002134,715.20
9735,PED-2025-002135,1042.48
9736,PED-2025-002136,1299.91
9737,PED-2025-002137,397.61
9738,PED-2025-002138,936.93
9739,PED-2025-002139,495.44
9740,PED-2025-002140,287.80
9741,PED-2025-002141,243.54
9742,PED-2025-002142,410.14
9743,PED-2025-002143,753.40
9744,PED-2025-002144,434.12
9745,PED-2025-002145,322.04
9746,PED-2025-002146,592.65
9747,PED-2025-002147,795.57
9748,PED-2025-002148,625.36
9749,PED-2025-002149,364.26
9750,PED-2025-002150,751.01
9751,PED-2025-002151,1247.62
9752,PED-2025-002152,811.15
9753,PED-2025-002153,528.12
9754,PED-2025-002154,978.29
9755,PED-2025-002155,1461.34
9756,PED-2025-002156,959.11
9757,PED-2025-002157,610.32
9758,PED-2025-002158,1126.25
9759,PED-2025-002159,1675.06
9760,PED-2025-002160,1107.07
9761,PED-2025-002161,692.52
9762,PED-2025-002162,1274.21
9763,PED-2025-002163,1888.78
9764,PED-2025-002164,1255.03
9765,PED-2025-002165,774.72
9766,PED-2025-002166,1422.17
9767,PED-2025-002167,2102.50
9768,PED-2025-002168,1402.99
9769,PED-2025-002169,856.92
9770,PED-2025-002170,802.93
9771,PED-2025-002171,1242.14
9772,PED-2025-002172,1397.51
9773,PED-2025-002173,478.80
9774,PED-2025-002174,950.89
9775,PED-2025-002175,1455.86
9776,PED-2025-002176,317.95
9777,PED-2025-002177,254.12
9778,PED-2025-002178,485.09
9779,PED-2025-002179,748.94
9780,PED-2025-002180,465.91
9781,PED-2025-002181,301.88
9782,PED-2025-002182,486.28
9783,PED-2025-002183,884.88
9784,PED-2025-002184,517.37
9785,PED-2025-002185,369.71
9786,PED-2025-002186,678.69
9787,PED-2025-002187,905.67
9788,PED-2025-002188,718.50
9789,PED-2025-002189,409.21
9790,PED-2025-002190,810.34
9791,PED-2025-002191,1209.97
9792,PED-2025-002192,721.75
9793,PED-2025-002193,534.89
9794,PED-2025-002194,882.93
9795,PED-2025-002195,1390.72
9796,PED-2025-002196,945.10
9797,PED-2025-002197,510.76
9798,PED-2025-002198,1127.09
9799,PED-2025-002199,1492.23
9800,PED-2025-002200,942.99
9801,PED-2025-002201,747.32
9802,PED-2025-002202,1372.85
9803,PED-2025-002203,2031.26
9804,PED-2025-002204,1353.67
9805,PED-2025-002205,829.52
9806,PED-2025-002206,1520.81
9807,PED-2025-002207,2244.98
9808,PED-2025-002208,1348.19
9809,PED-2025-002209,451.40
9810,PED-2025-002210,901.57
9811,PED-2025-002211,1384.62
9812,PED-2025-002212,1496.15
9813,PED-2025-002213,226.72
9814,PED-2025-002214,435.77
9815,PED-2025-002215,677.70
9816,PED-2025-002216,416.59
9817,PED-2025-002217,308.92
9818,PED-2025-002218,583.73
9819,PED-2025-002219,891.42
9820,PED-2025-002220,564.55
9821,PED-2025-002221,391.12
9822,PED-2025-002222,731.69
9823,PED-2025-002223,1105.14
9824,PED-2025-002224,712.51
9825,PED-2025-002225,473.32
9826,PED-2025-002226,879.65
9827,PED-2025-002227,1318.86
9828,PED-2025-002228,860.47
9829,PED-2025-002229,555.52
9830,PED-2025-002230,1027.61
9831,PED-2025-002231,1397.55
9832,PED-2025-002232,800.13
9833,PED-2025-002233,585.34
9834,PED-2025-002234,964.02
9835,PED-2025-002235,1512.91
9836,PED-2025-002236,1033.30
9837,PED-2025-002237,552.96
9838,PED-2025-002238,1218.03
9839,PED-2025-002239,1609.54
9840,PED-2025-002240,1011.43
9841,PED-2025-002241,696.46
9842,PED-2025-002242,1133.75
9843,PED-2025-002243,2002.83
9844,PED-2025-002244,1225.42
9845,PED-2025-002245,337.67
9846,PED-2025-002246,757.85
9847,PED-2025-002247,1036.38
9848,PED-2025-002248,1372.25
9849,PED-2025-002249,422.93
9850,PED-2025-002250,816.77
9851,PED-2025-002251,606.46
9852,PED-2025-002252,367.27
9853,PED-2025-002253,281.52
9854,PED-2025-002254,534.41
9855,PED-2025-002255,820.18
9856,PED-2025-002256,515.23
9857,PED-2025-002257,363.72
9858,PED-2025-002258,682.37
9859,PED-2025-002259,1033.90
9860,PED-2025-002260,663.19
9861,PED-2025-002261,445.92
9862,PED-2025-002262,830.33
9863,PED-2025-002263,1247.62
9864,PED-2025-002264,811.15
9865,PED-2025-002265,528.12
9866,PED-2025-002266,978.29
9867,PED-2025-002267,1461.34
9868,PED-2025-002268,959.11
9869,PED-2025-002269,610.32
9870,PED-2025-002270,1126.25
9871,PED-2025-002271,1675.06
9872,PED-2025-002272,1107.07
9873,PED-2025-002273,692.52
9874,PED-2025-002274,1274.21
9875,PED-2025-002275,1888.78
9876,PED-2025-002276,1255.03
9877,PED-2025-002277,774.72
9878,PED-2025-002278,1422.17
9879,PED-2025-002279,2102.50
9880,PED-2025-002280,1402.99
9881,PED-2025-002281,775.62
9882,PED-2025-002282,634.53
9883,PED-2025-002283,1167.68
9884,PED-2025-002284,1185.92
9885,PED-2025-002285,385.34
9886,PED-2025-002286,843.88
9887,PED-2025-002287,1146.54
9888,PED-2025-002288,299.31
9889,PED-2025-002289,207.02
9890,PED-2025-002290,428.08
9891,PED-2025-002291,650.19
9892,PED-2025-002292,369.16
9893,PED-2025-002293,308.05
9894,PED-2025-002294,517.96
9895,PED-2025-002295,840.76
9896,PED-2025-002296,548.06
9897,PED-2025-002297,320.89
9898,PED-2025-002298,717.70
9899,PED-2025-002299,964.56
9900,PED-2025-002300,597.75
9901,PED-2025-002301,500.72
9902,PED-2025-002302,928.97
9903,PED-2025-002303,1390.10
9904,PED-2025-002304,909.79
9905,PED-2025-002305,582.92
9906,PED-2025-002306,1076.93
9907,PED-2025-002307,1603.82
9908,PED-2025-002308,1057.75
9909,PED-2025-002309,665.12
9910,PED-2025-002310,1224.89
9911,PED-2025-002311,1817.54
9912,PED-2025-002312,1205.71
9913,PED-2025-002313,747.32
9914,PED-2025-002314,1372.85
9915,PED-2025-002315,2031.26
9916,PED-2025-002316,1353.67
9917,PED-2025-002317,829.52
9918,PED-2025-002318,1520.81
9919,PED-2025-002319,2244.98
9920,PED-2025-002320,1348.19
9921,PED-2025-002321,451.40
9922,PED-2025-002322,901.57
9923,PED-2025-002323,1384.62
9924,PED-2025-002324,1496.15
9925,PED-2025-002325,226.72
9926,PED-2025-002326,435.77
9927,PED-2025-002327,677.70
9928,PED-2025-002328,416.59
9929,PED-2025-002329,308.92
9930,PED-2025-002330,583.73
9931,PED-2025-002331,808.19
9932,PED-2025-002332,447.54
9933,PED-2025-002333,358.45
9934,PED-2025-002334,599.04
9935,PED-2025-002335,963.02
9936,PED-2025-002336,636.33
9937,PED-2025-002337,363.09
9938,PED-2025-002338,808.69
9939,PED-2025-002339,1081.80
9940,PED-2025-002340,668.66
9941,PED-2025-002341,481.92
9942,PED-2025-002342,791.00
9943,PED-2025-002343,1411.00
9944,PED-2025-002344,850.60
9945,PED-2025-002345,560.42
9946,PED-2025-002346,1022.83
9947,PED-2025-002347,1346.31
9948,PED-2025-002348,1091.16
9949,PED-2025-002349,588.94
9950,PED-2025-002350,1189.41
9951,PED-2025-002351,1960.02
9952,PED-2025-002352,1304.35
9953,PED-2025-002353,802.12
9954,PED-2025-002354,1471.49
9955,PED-2025-002355,2173.74
9956,PED-2025-002356,1452.31
9957,PED-2025-002357,424.00
9958,PED-2025-002358,852.25
9959,PED-2025-002359,1313.38
9960,PED-2025-002360,1446.83
9961,PED-2025-002361,506.20
9962,PED-2025-002362,1000.21
9963,PED-2025-002363,606.46
9964,PED-2025-002364,367.27
9965,PED-2025-002365,281.52
9966,PED-2025-002366,534.41
9967,PED-2025-002367,820.18
9968,PED-2025-002368,515.23
9969,PED-2025-002369,363.72
9970,PED-2025-002370,682.37
9971,PED-2025-002371,1033.90
9972,PED-2025-002372,663.19
9973,PED-2025-002373,445.92
9974,PED-2025-002374,830.33
9975,PED-2025-002375,1247.62
9976,PED-2025-002376,811.15
9977,PED-2025-002377,528.12
9978,PED-2025-002378,978.29
9979,PED-2025-002379,1461.34
9980,PED-2025-002380,959.11
9981,PED-2025-002381,551.22
9982,PED-2025-002382,867.14
9983,PED-2025-002383,1542.48
9984,PED-2025-002384,933.85
9985,PED-2025-002385,608.09
9986,PED-2025-002386,1108.87
9987,PED-2025-002387,1456.41
9988,PED-2025-002388,1184.30
9989,PED-2025-002389,633.89
9990,PED-2025-002390,1235.04
9991,PED-2025-002391,1831.95
9992,PED-2025-002392,1113.57
9993,PED-2025-002393,786.97
9994,PED-2025-002394,674.70
9995,PED-2025-002395,981.35
9996,PED-2025-002396,1255.82
9997,PED-2025-002397,376.50
9998,PED-2025-002398,891.43
9999,PED-2025-002399,1219.34
10000,PED-2025-002400,252.51
10001,PED-2025-002401,254.12
10002,PED-2025-002402,485.09
10003,PED-2025-002403,748.94
10004,PED-2025-002404,465.91
10005,PED-2025-002405,336.32
10006,PED-2025-002406,633.05
10007,PED-2025-002407,962.66
10008,PED-2025-002408,613.87
10009,PED-2025-002409,418.52
10010,PED-2025-002410,781.01
10011,PED-2025-002411,1176.38
10012,PED-2025-002412,761.83
10013,PED-2025-002413,500.72
10014,PED-2025-002414,928.97
10015,PED-2025-002415,1390.10
10016,PED-2025-002416,909.79
10017,PED-2025-002417,582.92
10018,PED-2025-002418,1076.93
10019,PED-2025-002419,1603.82
10020,PED-2025-002420,1057.75
10021,PED-2025-002421,665.12
10022,PED-2025-002422,1224.89
10023,PED-2025-002423,1817.54
10024,PED-2025-002424,1205.71
10025,PED-2025-002425,747.32
10026,PED-2025-002426,1372.85
10027,PED-2025-002427,2031.26
10028,PED-2025-002428,1353.67
10029,PED-2025-002429,829.52
10030,PED-2025-002430,1520.81
10031,PED-2025-002431,2052.41
10032,PED-2025-002432,1076.87
10033,PED-2025-002433,423.12
10034,PED-2025-002434,755.79
10035,PED-2025-002435,1103.54
10036,PED-2025-002436,1344.01
10037,PED-2025-002437,173.20
10038,PED-2025-002438,399.34
10039,PED-2025-002439,554.13
10040,PED-2025-002440,325.89
10041,PED-2025-002441,267.38
10042,PED-2025-002442,448.21
10043,PED-2025-002443,819.11
10044,PED-2025-002444,475.71
10045,PED-2025-002445,345.89
10046,PED-2025-002446,635.67
10047,PED-2025-002447,850.62
10048,PED-2025-002448,671.97
10049,PED-2025-002449,386.75
10050,PED-2025-002450,794.85
10051,PED-2025-002451,1318.86
10052,PED-2025-002452,860.47
10053,PED-2025-002453,555.52
10054,PED-2025-002454,1027.61
10055,PED-2025-002455,1532.58
10056,PED-2025-002456,1008.43
10057,PED-2025-002457,637.72
10058,PED-2025-002458,1175.57
10059,PED-2025-002459,1746.30
10060,PED-2025-002460,1156.39
10061,PED-2025-002461,719.92
10062,PED-2025-002462,1323.53
10063,PED-2025-002463,1960.02
10064,PED-2025-002464,1304.35
10065,PED-2025-002465,802.12
10066,PED-2025-002466,1471.49
10067,PED-2025-002467,2173.74
10068,PED-2025-002468,1452.31
10069,PED-2025-002469,424.00
10070,PED-2025-002470,852.25
10071,PED-2025-002471,1313.38
10072,PED-2025-002472,1446.83
10073,PED-2025-002473,506.20
10074,PED-2025-002474,1000.21
10075,PED-2025-002475,606.46
10076,PED-2025-002476,367.27
10077,PED-2025-002477,281.52
10078,PED-2025-002478,534.41
10079,PED-2025-002479,820.18
10080,PED-2025-002480,515.23
10081,PED-2025-002481,326.82
10082,PED-2025-002482,524.39
10083,PED-2025-002483,950.72
10084,PED-2025-002484,559.04
10085,PED-2025-002485,393.56
10086,PED-2025-002486,721.66
10087,PED-2025-002487,960.78
10088,PED-2025-002488,765.11
10089,PED-2025-002489,431.70
10090,PED-2025-002490,852.78
10091,PED-2025-002491,1272.17
10092,PED-2025-002492,760.98
10093,PED-2025-002493,560.13
10094,PED-2025-002494,923.48
10095,PED-2025-002495,1451.78
10096,PED-2025-002496,989.20
10097,PED-2025-002497,531.87
10098,PED-2025-002498,1172.54
10099,PED-2025-002499,1550.92
10100,PED-2025-002500,981.35
10101,PED-2025-002501,774.72
10102,PED-2025-002502,1422.17
10103,PED-2025-002503,2102.50
10104,PED-2025-002504,1402.99
10105,PED-2025-002505,856.92
10106,PED-2025-002506,802.93
10107,PED-2025-002507,1242.14
10108,PED-2025-002508,1397.51
10109,PED-2025-002509,478.80
10110,PED-2025-002510,950.89
10111,PED-2025-002511,1455.86
10112,PED-2025-002512,317.95
10113,PED-2025-002513,254.12
10114,PED-2025-002514,485.09
10115,PED-2025-002515,748.94
10116,PED-2025-002516,465.91
10117,PED-2025-002517,336.32
10118,PED-2025-002518,633.05
10119,PED-2025-002519,962.66
10120,PED-2025-002520,613.87
10121,PED-2025-002521,418.52
10122,PED-2025-002522,781.01
10123,PED-2025-002523,1176.38
10124,PED-2025-002524,761.83
10125,PED-2025-002525,500.72
10126,PED-2025-002526,928.97
10127,PED-2025-002527,1390.10
10128,PED-2025-002528,909.79
10129,PED-2025-002529,582.92
10130,PED-2025-002530,1076.93
10131,PED-2025-002531,1463.05
10132,PED-2025-002532,839.36
10133,PED-2025-002533,610.53
10134,PED-2025-002534,1004.56
10135,PED-2025-002535,1574.04
10136,PED-2025-002536,1077.47
10137,PED-2025-002537,574.07
10138,PED-2025-002538,1263.53
10139,PED-2025-002539,1668.16
10140,PED-2025-002540,1049.52
10141,PED-2025-002541,720.30
10142,PED-2025-002542,1171.86
10143,PED-2025-002543,2068.60
10144,PED-2025-002544,1144.33
10145,PED-2025-002545,361.49
10146,PED-2025-002546,800.91
10147,PED-2025-002547,1091.49
10148,PED-2025-002548,1418.86
10149,PED-2025-002549,184.53
10150,PED-2025-002550,400.29
10151,PED-2025-002551,677.70
10152,PED-2025-002552,416.59
10153,PED-2025-002553,308.92
10154,PED-2025-002554,583.73
10155,PED-2025-002555,891.42
10156,PED-2025-002556,564.55
10157,PED-2025-002557,391.12
10158,PED-2025-002558,731.69
10159,PED-2025-002559,1105.14
10160,PED-2025-002560,712.51
10161,PED-2025-002561,473.32
10162,PED-2025-002562,879.65
10163,PED-2025-002563,1318.86
10164,PED-2025-002564,860.47
10165,PED-2025-002565,555.52
10166,PED-2025-002566,1027.61
10167,PED-2025-002567,1532.58
10168,PED-2025-002568,1008.43
10169,PED-2025-002569,637.72
10170,PED-2025-002570,1175.57
10171,PED-2025-002571,1746.30
10172,PED-2025-002572,1156.39
10173,PED-2025-002573,719.92
10174,PED-2025-002574,1323.53
10175,PED-2025-002575,1960.02
10176,PED-2025-002576,1304.35
10177,PED-2025-002577,802.12
10178,PED-2025-002578,1471.49
10179,PED-2025-002579,2173.74
10180,PED-2025-002580,1452.31
10181,PED-2025-002581,409.27
10182,PED-2025-002582,672.60
10183,PED-2025-002583,1233.45
10184,PED-2025-002584,1227.58
10185,PED-2025-002585,409.19
10186,PED-2025-002586,886.90
10187,PED-2025-002587,465.09
10188,PED-2025-002588,345.84
10189,PED-2025-002589,229.48
10190,PED-2025-002590,470.57
10191,PED-2025-002591,712.39
10192,PED-2025-002592,408.31
10193,PED-2025-002593,333.26
10194,PED-2025-002594,558.50
10195,PED-2025-002595,901.89
10196,PED-2025-002596,592.16
10197,PED-2025-002597,341.98
10198,PED-2025-002598,763.19
10199,PED-2025-002599,1023.18
10200,PED-2025-002600,636.11
10201,PED-2025-002601,528.12
10202,PED-2025-002602,978.29
10203,PED-2025-002603,1461.34
10204,PED-2025-002604,959.11
10205,PED-2025-002605,610.32
10206,PED-2025-002606,1126.25
10207,PED-2025-002607,1675.06
10208,PED-2025-002608,1107.07
10209,PED-2025-002609,692.52
10210,PED-2025-002610,1274.21
10211,PED-2025-002611,1888.78
10212,PED-2025-002612,1255.03
10213,PED-2025-002613,774.72
10214,PED-2025-002614,1422.17
10215,PED-2025-002615,2102.50
10216,PED-2025-002616,1402.99
10217,PED-2025-002617,856.92
10218,PED-2025-002618,802.93
10219,PED-2025-002619,1242.14
10220,PED-2025-002620,1397.51
10221,PED-2025-002621,478.80
10222,PED-2025-002622,950.89
10223,PED-2025-002623,1455.86
10224,PED-2025-002624,317.95
10225,PED-2025-002625,254.12
10226,PED-2025-002626,485.09
10227,PED-2025-002627,748.94
10228,PED-2025-002628,465.91
10229,PED-2025-002629,336.32
10230,PED-2025-002630,633.05
10231,PED-2025-002631,873.62
10232,PED-2025-002632,486.69
10233,PED-2025-002633,383.66
10234,PED-2025-002634,639.63
10235,PED-2025-002635,1024.08
10236,PED-2025-002636,680.43
10237,PED-2025-002637,384.18
10238,PED-2025-002638,854.18
10239,PED-2025-002639,1140.49
10240,PED-2025-002640,706.75
10241,PED-2025-002641,505.76
10242,PED-2025-002642,829.07
10243,PED-2025-002643,1476.71
10244,PED-2025-002644,892.19
10245,PED-2025-002645,584.27
10246,PED-2025-002646,1065.85
10247,PED-2025-002647,1401.36
10248,PED-2025-002648,1137.77
10249,PED-2025-002649,611.43
10250,PED-2025-002650,1233.25
10251,PED-2025-002651,2031.26
10252,PED-2025-002652,1353.67
10253,PED-2025-002653,829.52
10254,PED-2025-002654,1520.81
10255,PED-2025-002655,2244.98
10256,PED-2025-002656,1348.19
10257,PED-2025-002657,451.40
10258,PED-2025-002658,901.57
10259,PED-2025-002659,1384.62
10260,PED-2025-002660,1496.15
10261,PED-2025-002661,226.72
10262,PED-2025-002662,435.77
10263,PED-2025-002663,677.70
10264,PED-2025-002664,416.59
10265,PED-2025-002665,308.92
10266,PED-2025-002666,583.73
10267,PED-2025-002667,891.42
10268,PED-2025-002668,564.55
10269,PED-2025-002669,391.12
10270,PED-2025-002670,731.69
10271,PED-2025-002671,1105.14
10272,PED-2025-002672,712.51
10273,PED-2025-002673,473.32
10274,PED-2025-002674,879.65
10275,PED-2025-002675,1318.86
10276,PED-2025-002676,860.47
10277,PED-2025-002677,555.52
10278,PED-2025-002678,1027.61
10279,PED-2025-002679,1532.58
10280,PED-2025-002680,1008.43
10281,PED-2025-002681,576.16
10282,PED-2025-002682,905.25
10283,PED-2025-002683,1608.32
10284,PED-2025-002684,975.52
10285,PED-2025-002685,631.94
10286,PED-2025-002686,1151.84
10287,PED-2025-002687,1511.52
10288,PED-2025-002688,1230.91
10289,PED-2025-002689,656.38
10290,PED-2025-002690,1277.48
10291,PED-2025-002691,1894.15
10292,PED-2025-002692,1152.80
10293,PED-2025-002693,397.91
10294,PED-2025-002694,715.20
10295,PED-2025-002695,1042.48
10296,PED-2025-002696,1299.91
10297,PED-2025-002697,397.61
10298,PED-2025-002698,936.93
10299,PED-2025-002699,495.44
10300,PED-2025-002700,290.87
10301,PED-2025-002701,281.52
10302,PED-2025-002702,534.41
10303,PED-2025-002703,820.18
10304,PED-2025-002704,515.23
10305,PED-2025-002705,363.72
10306,PED-2025-002706,682.37
10307,PED-2025-002707,1033.90
10308,PED-2025-002708,663.19
10309,PED-2025-002709,445.92
10310,PED-2025-002710,830.33
10311,PED-2025-002711,1247.62
10312,PED-2025-002712,811.15
10313,PED-2025-002713,528.12
10314,PED-2025-002714,978.29
10315,PED-2025-002715,1461.34
10316,PED-2025-002716,959.11
10317,PED-2025-002717,610.32
10318,PED-2025-002718,1126.25
10319,PED-2025-002719,1675.06
10320,PED-2025-002720,1107.07
10321,PED-2025-002721,692.52
10322,PED-2025-002722,1274.21
10323,PED-2025-002723,1888.78
10324,PED-2025-002724,1255.03
10325,PED-2025-002725,774.72
10326,PED-2025-002726,1422.17
10327,PED-2025-002727,2102.50
10328,PED-2025-002728,1402.99
10329,PED-2025-002729,856.92
10330,PED-2025-002730,802.93
10331,PED-2025-002731,1204.90
10332,PED-2025-002732,1116.10
10333,PED-2025-002733,448.31
10334,PED-2025-002734,796.33
10335,PED-2025-002735,1164.67
10336,PED-2025-002736,283.39
10337,PED-2025-002737,194.29
10338,PED-2025-002738,444.83
10339,PED-2025-002739,612.69
10340,PED-2025-002740,363.97
10341,PED-2025-002741,291.24
10342,PED-2025-002742,486.28
10343,PED-2025-002743,884.88
10344,PED-2025-002744,517.37
10345,PED-2025-002745,369.71
10346,PED-2025-002746,678.69
10347,PED-2025-002747,905.67
10348,PED-2025-002748,718.50
10349,PED-2025-002749,409.21
10350,PED-2025-002750,838.69
10351,PED-2025-002751,1390.10
10352,PED-2025-002752,909.79
10353,PED-2025-002753,582.92
10354,PED-2025-002754,1076.93
10355,PED-2025-002755,1603.82
10356,PED-2025-002756,1057.75
10357,PED-2025-002757,665.12
10358,PED-2025-002758,1224.89
10359,PED-2025-002759,1817.54
10360,PED-2025-002760,1205.71
10361,PED-2025-002761,747.32
10362,PED-2025-002762,1372.85
10363,PED-2025-002763,2031.26
10364,PED-2025-002764,1353.67
10365,PED-2025-002765,829.52
10366,PED-2025-002766,1520.81
10367,PED-2025-002767,2244.98
10368,PED-2025-002768,1348.19
10369,PED-2025-002769,451.40
10370,PED-2025-002770,901.57
10371,PED-2025-002771,1384.62
10372,PED-2025-002772,1496.15
10373,PED-2025-002773,226.72
10374,PED-2025-002774,435.77
10375,PED-2025-002775,677.70
10376,PED-2025-002776,416.59
10377,PED-2025-002777,308.92
10378,PED-2025-002778,583.73
10379,PED-2025-002779,891.42
10380,PED-2025-002780,564.55
10381,PED-2025-002781,351.73
10382,PED-2025-002782,562.46
10383,PED-2025-002783,1016.43
10384,PED-2025-002784,600.70
10385,PED-2025-002785,417.41
10386,PED-2025-002786,764.68
10387,PED-2025-002787,1015.83
10388,PED-2025-002788,811.64
10389,PED-2025-002789,454.16
10390,PED-2025-002790,895.27
10391,PED-2025-002791,1334.37
10392,PED-2025-002792,800.13
10393,PED-2025-002793,585.34
10394,PED-2025-002794,964.02
10395,PED-2025-002795,1512.91
10396,PED-2025-002796,1033.30
10397,PED-2025-002797,552.96
10398,PED-2025-002798,1218.03
10399,PED-2025-002799,1609.54
10400,PED-2025-002800,1019.71
10401,PED-2025-002801,802.12
10402,PED-2025-002802,1471.49
10403,PED-2025-002803,2173.74
10404,PED-2025-002804,1452.31
10405,PED-2025-002805,424.00
10406,PED-2025-002806,852.25
10407,PED-2025-002807,1313.38
10408,PED-2025-002808,1446.83
10409,PED-2025-002809,506.20
10410,PED-2025-002810,1000.21
10411,PED-2025-002811,606.46
10412,PED-2025-002812,367.27
10413,PED-2025-002813,281.52
10414,PED-2025-002814,534.41
10415,PED-2025-002815,820.18
10416,PED-2025-002816,515.23
10417,PED-2025-002817,363.72
10418,PED-2025-002818,682.37
10419,PED-2025-002819,1033.90
10420,PED-2025-002820,663.19
10421,PED-2025-002821,445.92
10422,PED-2025-002822,830.33
10423,PED-2025-002823,1247.62
10424,PED-2025-002824,811.15
10425,PED-2025-002825,528.12
10426,PED-2025-002826,978.29
10427,PED-2025-002827,1461.34
10428,PED-2025-002828,959.11
10429,PED-2025-002829,610.32
10430,PED-2025-002830,1126.25
10431,PED-2025-002831,1528.48
10432,PED-2025-002832,878.51
10433,PED-2025-002833,635.74
10434,PED-2025-002834,1045.15
