item_pedido_id,pedido_id,numero_item,produto_id,quantidade,preco_unitario,valor_bruto_item
24120,10260,2,15,1,50.55,50.55
24121,10261,1,1,2,31.37,62.74
24122,10261,2,18,3,54.66,163.98
24123,10262,1,4,4,35.48,141.92
24124,10262,2,21,5,58.77,293.85
24125,10263,1,7,6,39.59,237.54
24126,10263,2,24,7,62.88,440.16
24127,10264,1,10,8,43.70,349.60
24128,10264,2,27,1,66.99,66.99
24129,10265,1,13,2,47.81,95.62
24130,10265,2,30,3,71.10,213.30
24131,10266,1,16,4,51.92,207.68
24132,10266,2,33,5,75.21,376.05
24133,10267,1,19,6,56.03,336.18
24134,10267,2,36,7,79.32,555.24
24135,10268,1,22,8,60.14,481.12
24136,10268,2,39,1,83.43,83.43
24137,10269,1,25,2,64.25,128.50
24138,10269,2,42,3,87.54,262.62
24139,10270,1,28,4,68.36,273.44
24140,10270,2,45,5,91.65,458.25
24141,10271,1,31,6,72.47,434.82
24142,10271,2,48,7,95.76,670.32
24143,10272,1,34,8,76.58,612.64
24144,10272,2,51,1,99.87,99.87
24145,10273,1,37,2,80.69,161.38
24146,10273,2,54,3,103.98,311.94
24147,10274,1,40,4,84.80,339.20
24148,10274,2,57,5,108.09,540.45
24149,10275,1,43,6,88.91,533.46
24150,10275,2,60,7,112.20,785.40
24151,10276,1,46,8,93.02,744.16
24152,10276,2,63,1,116.31,116.31
24153,10277,1,49,2,97.13,194.26
24154,10277,2,66,3,120.42,361.26
24155,10278,1,52,4,101.24,404.96
24156,10278,2,69,5,124.53,622.65
24157,10279,1,55,6,105.35,632.10
24158,10279,2,72,7,128.64,900.48
24159,10280,1,58,8,109.46,875.68
24160,10280,2,75,1,132.75,132.75
24161,10281,1,61,2,113.57,227.14
24162,10281,2,78,3,136.86,410.58
24163,10282,1,64,4,117.68,470.72
24164,10282,2,81,5,140.97,704.85
24165,10283,1,67,6,121.79,730.74
24166,10283,2,84,7,145.08,1015.56
24167,10284,1,70,8,125.90,1007.20
24168,10284,2,87,1,149.19,149.19
24169,10285,1,73,2,130.01,260.02
24170,10285,2,90,3,153.30,459.90
24171,10286,1,76,4,134.12,536.48
24172,10286,2,93,5,157.41,787.05
24173,10287,1,79,6,138.23,829.38
24174,10287,2,96,7,161.52,1130.64
24175,10288,1,82,8,142.34,1138.72
24176,10288,2,99,1,165.63,165.63
24177,10289,1,85,2,146.45,292.90
24178,10289,2,102,3,169.74,509.22
24179,10290,1,88,4,150.56,602.24
24180,10290,2,105,5,173.85,869.25
24181,10291,1,91,6,154.67,928.02
24182,10291,2,108,7,177.96,1245.72
24183,10292,1,94,8,158.78,1270.24
24184,10292,2,111,1,182.07,182.07
24185,10293,1,97,2,162.89,325.78
24186,10293,2,2,3,32.74,98.22
24187,10294,1,100,4,167.00,668.00
24188,10294,2,5,5,36.85,184.25
24189,10295,1,103,6,171.11,1026.66
24190,10295,2,8,7,40.96,286.72
24191,10296,1,106,8,175.22,1401.76
24192,10296,2,11,1,45.07,45.07
24193,10297,1,109,2,179.33,358.66
24194,10297,2,14,3,49.18,147.54
24195,10298,1,112,4,183.44,733.76
24196,10298,2,17,5,53.29,266.45
24197,10299,1,3,6,34.11,204.66
24198,10299,2,20,7,57.40,401.80
24199,10300,1,6,8,38.22,305.76
24200,10300,2,23,1,61.51,61.51
24201,10301,1,9,2,42.33,84.66
24202,10301,2,26,3,65.62,196.86
24203,10302,1,12,4,46.44,185.76
24204,10302,2,29,5,69.73,348.65
24205,10303,1,15,6,50.55,303.30
24206,10303,2,32,7,73.84,516.88
24207,10304,1,18,8,54.66,437.28
24208,10304,2,35,1,77.95,77.95
24209,10305,1,21,2,58.77,117.54
24210,10305,2,38,3,82.06,246.18
24211,10306,1,24,4,62.88,251.52
24212,10306,2,41,5,86.17,430.85
24213,10307,1,27,6,66.99,401.94
24214,10307,2,44,7,90.28,631.96
24215,10308,1,30,8,71.10,568.80
24216,10308,2,47,1,94.39,94.39
24217,10309,1,33,2,75.21,150.42
24218,10309,2,50,3,98.50,295.50
24219,10310,1,36,4,79.32,317.28
24220,10310,2,53,5,102.61,513.05
24221,10311,1,39,6,83.43,500.58
24222,10311,2,56,7,106.72,747.04
24223,10312,1,42,8,87.54,700.32
24224,10312,2,59,1,110.83,110.83
24225,10313,1,45,2,91.65,183.30
24226,10313,2,62,3,114.94,344.82
24227,10314,1,48,4,95.76,383.04
24228,10314,2,65,5,119.05,595.25
24229,10315,1,51,6,99.87,599.22
24230,10315,2,68,7,123.16,862.12
24231,10316,1,54,8,103.98,831.84
24232,10316,2,71,1,127.27,127.27
24233,10317,1,57,2,108.09,216.18
24234,10317,2,74,3,131.38,394.14
24235,10318,1,60,4,112.20,448.80
24236,10318,2,77,5,135.49,677.45
24237,10319,1,63,6,116.31,697.86
24238,10319,2,80,7,139.60,977.20
24239,10320,1,66,8,120.42,963.36
24240,10320,2,83,1,143.71,143.71
24241,10321,1,69,2,124.53,249.06
24242,10321,2,86,3,147.82,443.46
24243,10322,1,72,4,128.64,514.56
24244,10322,2,89,5,151.93,759.65
24245,10323,1,75,6,132.75,796.50
24246,10323,2,92,7,156.04,1092.28
24247,10324,1,78,8,136.86,1094.88
24248,10324,2,95,1,160.15,160.15
24249,10325,1,81,2,140.97,281.94
24250,10325,2,98,3,164.26,492.78
24251,10326,1,84,4,145.08,580.32
24252,10326,2,101,5,168.37,841.85
24253,10327,1,87,6,149.19,895.14
24254,10327,2,104,7,172.48,1207.36
24255,10328,1,90,8,153.30,1226.40
24256,10328,2,107,1,176.59,176.59
24257,10329,1,93,2,157.41,314.82
24258,10329,2,110,3,180.70,542.10
24259,10330,1,96,4,161.52,646.08
24260,10330,2,1,5,31.37,156.85
24261,10331,1,99,6,165.63,993.78
24262,10331,2,4,7,35.48,248.36
24263,10332,1,102,8,169.74,1357.92
24264,10332,2,7,1,39.59,39.59
24265,10333,1,105,2,173.85,347.70
24266,10333,2,10,3,43.70,131.10
24267,10334,1,108,4,177.96,711.84
24268,10334,2,13,5,47.81,239.05
24269,10335,1,111,6,182.07,1092.42
24270,10335,2,16,7,51.92,363.44
24271,10336,1,2,8,32.74,261.92
24272,10336,2,19,1,56.03,56.03
24273,10337,1,5,2,36.85,73.70
24274,10337,2,22,3,60.14,180.42
24275,10338,1,8,4,40.96,163.84
24276,10338,2,25,5,64.25,321.25
24277,10339,1,11,6,45.07,270.42
24278,10339,2,28,7,68.36,478.52
24279,10340,1,14,8,49.18,393.44
24280,10340,2,31,1,72.47,72.47
24281,10341,1,17,2,53.29,106.58
24282,10341,2,34,3,76.58,229.74
24283,10342,1,20,4,57.40,229.60
24284,10342,2,37,5,80.69,403.45
24285,10343,1,23,6,61.51,369.06
24286,10343,2,40,7,84.80,593.60
24287,10344,1,26,8,65.62,524.96
24288,10344,2,43,1,88.91,88.91
24289,10345,1,29,2,69.73,139.46
24290,10345,2,46,3,93.02,279.06
24291,10346,1,32,4,73.84,295.36
24292,10346,2,49,5,97.13,485.65
24293,10347,1,35,6,77.95,467.70
24294,10347,2,52,7,101.24,708.68
24295,10348,1,38,8,82.06,656.48
24296,10348,2,55,1,105.35,105.35
24297,10349,1,41,2,86.17,172.34
24298,10349,2,58,3,109.46,328.38
24299,10350,1,44,4,90.28,361.12
24300,10350,2,61,5,113.57,567.85
24301,10351,1,47,6,94.39,566.34
24302,10351,2,64,7,117.68,823.76
24303,10352,1,50,8,98.50,788.00
24304,10352,2,67,1,121.79,121.79
24305,10353,1,53,2,102.61,205.22
24306,10353,2,70,3,125.90,377.70
24307,10354,1,56,4,106.72,426.88
24308,10354,2,73,5,130.01,650.05
24309,10355,1,59,6,110.83,664.98
24310,10355,2,76,7,134.12,938.84
24311,10356,1,62,8,114.94,919.52
24312,10356,2,79,1,138.23,138.23
24313,10357,1,65,2,119.05,238.10
24314,10357,2,82,3,142.34,427.02
24315,10358,1,68,4,123.16,492.64
24316,10358,2,85,5,146.45,732.25
24317,10359,1,71,6,127.27,763.62
24318,10359,2,88,7,150.56,1053.92
24319,10360,1,74,8,131.38,1051.04
24320,10360,2,91,1,154.67,154.67
24321,10361,1,77,2,135.49,270.98
24322,10361,2,94,3,158.78,476.34
24323,10362,1,80,4,139.60,558.40
24324,10362,2,97,5,162.89,814.45
24325,10363,1,83,6,143.71,862.26
24326,10363,2,100,7,167.00,1169.00
24327,10364,1,86,8,147.82,1182.56
24328,10364,2,103,1,171.11,171.11
24329,10365,1,89,2,151.93,303.86
24330,10365,2,106,3,175.22,525.66
24331,10366,1,92,4,156.04,624.16
24332,10366,2,109,5,179.33,896.65
24333,10367,1,95,6,160.15,960.90
24334,10367,2,112,7,183.44,1284.08
24335,10368,1,98,8,164.26,1314.08
24336,10368,2,3,1,34.11,34.11
24337,10369,1,101,2,168.37,336.74
24338,10369,2,6,3,38.22,114.66
24339,10370,1,104,4,172.48,689.92
24340,10370,2,9,5,42.33,211.65
24341,10371,1,107,6,176.59,1059.54
24342,10371,2,12,7,46.44,325.08
24343,10372,1,110,8,180.70,1445.60
24344,10372,2,15,1,50.55,50.55
24345,10373,1,1,2,31.37,62.74
24346,10373,2,18,3,54.66,163.98
24347,10374,1,4,4,35.48,141.92
24348,10374,2,21,5,58.77,293.85
24349,10375,1,7,6,39.59,237.54
24350,10375,2,24,7,62.88,440.16
24351,10376,1,10,8,43.70,349.60
24352,10376,2,27,1,66.99,66.99
24353,10377,1,13,2,47.81,95.62
24354,10377,2,30,3,71.10,213.30
24355,10378,1,16,4,51.92,207.68
24356,10378,2,33,5,75.21,376.05
24357,10379,1,19,6,56.03,336.18
24358,10379,2,36,7,79.32,555.24
24359,10380,1,22,8,60.14,481.12
24360,10380,2,39,1,83.43,83.43
24361,10381,1,25,2,64.25,128.50
24362,10381,2,42,3,87.54,262.62
24363,10382,1,28,4,68.36,273.44
24364,10382,2,45,5,91.65,458.25
24365,10383,1,31,6,72.47,434.82
24366,10383,2,48,7,95.76,670.32
24367,10384,1,34,8,76.58,612.64
24368,10384,2,51,1,99.87,99.87
24369,10385,1,37,2,80.69,161.38
24370,10385,2,54,3,103.98,311.94
24371,10386,1,40,4,84.80,339.20
24372,10386,2,57,5,108.09,540.45
24373,10387,1,43,6,88.91,533.46
24374,10387,2,60,7,112.20,785.40
24375,10388,1,46,8,93.02,744.16
24376,10388,2,63,1,116.31,116.31
24377,10389,1,49,2,97.13,194.26
24378,10389,2,66,3,120.42,361.26
24379,10390,1,52,4,101.24,404.96
24380,10390,2,69,5,124.53,622.65
24381,10391,1,55,6,105.35,632.10
24382,10391,2,72,7,128.64,900.48
24383,10392,1,58,8,109.46,875.68
24384,10392,2,75,1,132.75,132.75
24385,10393,1,61,2,113.57,227.14
24386,10393,2,78,3,136.86,410.58
24387,10394,1,64,4,117.68,470.72
24388,10394,2,81,5,140.97,704.85
24389,10395,1,67,6,121.79,730.74
24390,10395,2,84,7,145.08,1015.56
24391,10396,1,70,8,125.90,1007.20
24392,10396,2,87,1,149.19,149.19
24393,10397,1,73,2,130.01,260.02
24394,10397,2,90,3,153.30,459.90
24395,10398,1,76,4,134.12,536.48
24396,10398,2,93,5,157.41,787.05
24397,10399,1,79,6,138.23,829.38
24398,10399,2,96,7,161.52,1130.64
24399,10400,1,82,8,142.34,1138.72
24400,10400,2,99,1,165.63,165.63
24401,10401,1,85,2,146.45,292.90
24402,10401,2,102,3,169.74,509.22
24403,10402,1,88,4,150.56,602.24
24404,10402,2,105,5,173.85,869.25
24405,10403,1,91,6,154.67,928.02
24406,10403,2,108,7,177.96,1245.72
24407,10404,1,94,8,158.78,1270.24
24408,10404,2,111,1,182.07,182.07
24409,10405,1,97,2,162.89,325.78
24410,10405,2,2,3,32.74,98.22
24411,10406,1,100,4,167.00,668.00
24412,10406,2,5,5,36.85,184.25
24413,10407,1,103,6,171.11,1026.66
24414,10407,2,8,7,40.96,286.72
24415,10408,1,106,8,175.22,1401.76
24416,10408,2,11,1,45.07,45.07
24417,10409,1,109,2,179.33,358.66
24418,10409,2,14,3,49.18,147.54
24419,10410,1,112,4,183.44,733.76
24420,10410,2,17,5,53.29,266.45
24421,10411,1,3,6,34.11,204.66
24422,10411,2,20,7,57.40,401.80
24423,10412,1,6,8,38.22,305.76
24424,10412,2,23,1,61.51,61.51
24425,10413,1,9,2,42.33,84.66
24426,10413,2,26,3,65.62,196.86
24427,10414,1,12,4,46.44,185.76
24428,10414,2,29,5,69.73,348.65
24429,10415,1,15,6,50.55,303.30
24430,10415,2,32,7,73.84,516.88
24431,10416,1,18,8,54.66,437.28
24432,10416,2,35,1,77.95,77.95
24433,10417,1,21,2,58.77,117.54
24434,10417,2,38,3,82.06,246.18
24435,10418,1,24,4,62.88,251.52
24436,10418,2,41,5,86.17,430.85
24437,10419,1,27,6,66.99,401.94
24438,10419,2,44,7,90.28,631.96
24439,10420,1,30,8,71.10,568.80
24440,10420,2,47,1,94.39,94.39
24441,10421,1,33,2,75.21,150.42
24442,10421,2,50,3,98.50,295.50
24443,10422,1,36,4,79.32,317.28
24444,10422,2,53,5,102.61,513.05
24445,10423,1,39,6,83.43,500.58
24446,10423,2,56,7,106.72,747.04
24447,10424,1,42,8,87.54,700.32
24448,10424,2,59,1,110.83,110.83
24449,10425,1,45,2,91.65,183.30
24450,10425,2,62,3,114.94,344.82
24451,10426,1,48,4,95.76,383.04
24452,10426,2,65,5,119.05,595.25
24453,10427,1,51,6,99.87,599.22
24454,10427,2,68,7,123.16,862.12
24455,10428,1,54,8,103.98,831.84
24456,10428,2,71,1,127.27,127.27
24457,10429,1,57,2,108.09,216.18
24458,10429,2,74,3,131.38,394.14
24459,10430,1,60,4,112.20,448.80
24460,10430,2,77,5,135.49,677.45
24461,10431,1,63,6,116.31,697.86
24462,10431,2,80,7,139.60,977.20
24463,10432,1,66,8,120.42,963.36
24464,10432,2,83,1,143.71,143.71
24465,10433,1,69,2,124.53,249.06
24466,10433,2,86,3,147.82,443.46
24467,10434,1,72,4,128.64,514.56
24468,10434,2,89,5,151.93,759.65
24469,10435,1,75,6,132.75,796.50
24470,10435,2,92,7,156.04,1092.28
24471,10436,1,78,8,136.86,1094.88
24472,10436,2,95,1,160.15,160.15
24473,10437,1,81,2,140.97,281.94
24474,10437,2,98,3,164.26,492.78
24475,10438,1,84,4,145.08,580.32
24476,10438,2,101,5,168.37,841.85
24477,10439,1,87,6,149.19,895.14
24478,10439,2,104,7,172.48,1207.36
24479,10440,1,90,8,153.30,1226.40
24480,10440,2,107,1,176.59,176.59
24481,10441,1,93,2,157.41,314.82
24482,10441,2,110,3,180.70,542.10
24483,10442,1,96,4,161.52,646.08
24484,10442,2,1,5,31.37,156.85
24485,10443,1,99,6,165.63,993.78
24486,10443,2,4,7,35.48,248.36
24487,10444,1,102,8,169.74,1357.92
24488,10444,2,7,1,39.59,39.59
24489,10445,1,105,2,173.85,347.70
24490,10445,2,10,3,43.70,131.10
24491,10446,1,108,4,177.96,711.84
24492,10446,2,13,5,47.81,239.05
24493,10447,1,111,6,182.07,1092.42
24494,10447,2,16,7,51.92,363.44
24495,10448,1,2,8,32.74,261.92
24496,10448,2,19,1,56.03,56.03
24497,10449,1,5,2,36.85,73.70
24498,10449,2,22,3,60.14,180.42
24499,10450,1,8,4,40.96,163.84
24500,10450,2,25,5,64.25,321.25
24501,10451,1,11,6,45.07,270.42
24502,10451,2,28,7,68.36,478.52
24503,10452,1,14,8,49.18,393.44
24504,10452,2,31,1,72.47,72.47
24505,10453,1,17,2,53.29,106.58
24506,10453,2,34,3,76.58,229.74
24507,10454,1,20,4,57.40,229.60
24508,10454,2,37,5,80.69,403.45
24509,10455,1,23,6,61.51,369.06
24510,10455,2,40,7,84.80,593.60
24511,10456,1,26,8,65.62,524.96
24512,10456,2,43,1,88.91,88.91
24513,10457,1,29,2,69.73,139.46
24514,10457,2,46,3,93.02,279.06
24515,10458,1,32,4,73.84,295.36
24516,10458,2,49,5,97.13,485.65
24517,10459,1,35,6,77.95,467.70
24518,10459,2,52,7,101.24,708.68
24519,10460,1,38,8,82.06,656.48
24520,10460,2,55,1,105.35,105.35
24521,10461,1,41,2,86.17,172.34
24522,10461,2,58,3,109.46,328.38
24523,10462,1,44,4,90.28,361.12
24524,10462,2,61,5,113.57,567.85
24525,10463,1,47,6,94.39,566.34
24526,10463,2,64,7,117.68,823.76
24527,10464,1,50,8,98.50,788.00
24528,10464,2,67,1,121.79,121.79
24529,10465,1,53,2,102.61,205.22
24530,10465,2,70,3,125.90,377.70
24531,10466,1,56,4,106.72,426.88
24532,10466,2,73,5,130.01,650.05
24533,10467,1,59,6,110.83,664.98
24534,10467,2,76,7,134.12,938.84
24535,10468,1,62,8,114.94,919.52
24536,10468,2,79,1,138.23,138.23
24537,10469,1,65,2,119.05,238.10
24538,10469,2,82,3,142.34,427.02
24539,10470,1,68,4,123.16,492.64
24540,10470,2,85,5,146.45,732.25
24541,10471,1,71,6,127.27,763.62
24542,10471,2,88,7,150.56,1053.92
24543,10472,1,74,8,131.38,1051.04
24544,10472,2,91,1,154.67,154.67
24545,10473,1,77,2,135.49,270.98
24546,10473,2,94,3,158.78,476.34
24547,10474,1,80,4,139.60,558.40
24548,10474,2,97,5,162.89,814.45
24549,10475,1,83,6,143.71,862.26
24550,10475,2,100,7,167.00,1169.00
24551,10476,1,86,8,147.82,1182.56
24552,10476,2,103,1,171.11,171.11
24553,10477,1,89,2,151.93,303.86
24554,10477,2,106,3,175.22,525.66
24555,10478,1,92,4,156.04,624.16
24556,10478,2,109,5,179.33,896.65
24557,10479,1,95,6,160.15,960.90
24558,10479,2,112,7,183.44,1284.08
24559,10480,1,98,8,164.26,1314.08
24560,10480,2,3,1,34.11,34.11
24561,10481,1,101,2,168.37,336.74
24562,10481,2,6,3,38.22,114.66
24563,10482,1,104,4,172.48,689.92
24564,10482,2,9,5,42.33,211.65
24565,10483,1,107,6,176.59,1059.54
24566,10483,2,12,7,46.44,325.08
24567,10484,1,110,8,180.70,1445.60
24568,10484,2,15,1,50.55,50.55
24569,10485,1,1,2,31.37,62.74
24570,10485,2,18,3,54.66,163.98
24571,10486,1,4,4,35.48,141.92
24572,10486,2,21,5,58.77,293.85
24573,10487,1,7,6,39.59,237.54
24574,10487,2,24,7,62.88,440.16
24575,10488,1,10,8,43.70,349.60
24576,10488,2,27,1,66.99,66.99
24577,10489,1,13,2,47.81,95.62
24578,10489,2,30,3,71.10,213.30
24579,10490,1,16,4,51.92,207.68
24580,10490,2,33,5,75.21,376.05
24581,10491,1,19,6,56.03,336.18
24582,10491,2,36,7,79.32,555.24
24583,10492,1,22,8,60.14,481.12
24584,10492,2,39,1,83.43,83.43
24585,10493,1,25,2,64.25,128.50
24586,10493,2,42,3,87.54,262.62
24587,10494,1,28,4,68.36,273.44
24588,10494,2,45,5,91.65,458.25
24589,10495,1,31,6,72.47,434.82
24590,10495,2,48,7,95.76,670.32
24591,10496,1,34,8,76.58,612.64
24592,10496,2,51,1,99.87,99.87
24593,10497,1,37,2,80.69,161.38
24594,10497,2,54,3,103.98,311.94
24595,10498,1,40,4,84.80,339.20
24596,10498,2,57,5,108.09,540.45
24597,10499,1,43,6,88.91,533.46
24598,10499,2,60,7,112.20,785.40
24599,10500,1,46,8,93.02,744.16
24600,10500,2,63,1,116.31,116.31
24601,10501,1,49,2,97.13,194.26
24602,10501,2,66,3,120.42,361.26
24603,10502,1,52,4,101.24,404.96
24604,10502,2,69,5,124.53,622.65
24605,10503,1,55,6,105.35,632.10
24606,10503,2,72,7,128.64,900.48
24607,10504,1,58,8,109.46,875.68
24608,10504,2,75,1,132.75,132.75
24609,10505,1,61,2,113.57,227.14
24610,10505,2,78,3,136.86,410.58
24611,10506,1,64,4,117.68,470.72
24612,10506,2,81,5,140.97,704.85
24613,10507,1,67,6,121.79,730.74
24614,10507,2,84,7,145.08,1015.56
24615,10508,1,70,8,125.90,1007.20
24616,10508,2,87,1,149.19,149.19
24617,10509,1,73,2,130.01,260.02
24618,10509,2,90,3,153.30,459.90
24619,10510,1,76,4,134.12,536.48
24620,10510,2,93,5,157.41,787.05
24621,10511,1,79,6,138.23,829.38
24622,10511,2,96,7,161.52,1130.64
24623,10512,1,82,8,142.34,1138.72
24624,10512,2,99,1,165.63,165.63
24625,10513,1,85,2,146.45,292.90
24626,10513,2,102,3,169.74,509.22
24627,10514,1,88,4,150.56,602.24
24628,10514,2,105,5,173.85,869.25
24629,10515,1,91,6,154.67,928.02
24630,10515,2,108,7,177.96,1245.72
24631,10516,1,94,8,158.78,1270.24
24632,10516,2,111,1,182.07,182.07
24633,10517,1,97,2,162.89,325.78
24634,10517,2,2,3,32.74,98.22
24635,10518,1,100,4,167.00,668.00
24636,10518,2,5,5,36.85,184.25
24637,10519,1,103,6,171.11,1026.66
24638,10519,2,8,7,40.96,286.72
24639,10520,1,106,8,175.22,1401.76
24640,10520,2,11,1,45.07,45.07
24641,10521,1,109,2,179.33,358.66
24642,10521,2,14,3,49.18,147.54
24643,10522,1,112,4,183.44,733.76
24644,10522,2,17,5,53.29,266.45
24645,10523,1,3,6,34.11,204.66
24646,10523,2,20,7,57.40,401.80
24647,10524,1,6,8,38.22,305.76
24648,10524,2,23,1,61.51,61.51
24649,10525,1,9,2,42.33,84.66
24650,10525,2,26,3,65.62,196.86
24651,10526,1,12,4,46.44,185.76
24652,10526,2,29,5,69.73,348.65
24653,10527,1,15,6,50.55,303.30
24654,10527,2,32,7,73.84,516.88
24655,10528,1,18,8,54.66,437.28
24656,10528,2,35,1,77.95,77.95
24657,10529,1,21,2,58.77,117.54
24658,10529,2,38,3,82.06,246.18
24659,10530,1,24,4,62.88,251.52
24660,10530,2,41,5,86.17,430.85
24661,10531,1,27,6,66.99,401.94
24662,10531,2,44,7,90.28,631.96
24663,10532,1,30,8,71.10,568.80
24664,10532,2,47,1,94.39,94.39
24665,10533,1,33,2,75.21,150.42
24666,10533,2,50,3,98.50,295.50
24667,10534,1,36,4,79.32,317.28
24668,10534,2,53,5,102.61,513.05
24669,10535,1,39,6,83.43,500.58
24670,10535,2,56,7,106.72,747.04
24671,10536,1,42,8,87.54,700.32
24672,10536,2,59,1,110.83,110.83
24673,10537,1,45,2,91.65,183.30
24674,10537,2,62,3,114.94,344.82
24675,10538,1,48,4,95.76,383.04
24676,10538,2,65,5,119.05,595.25
24677,10539,1,51,6,99.87,599.22
24678,10539,2,68,7,123.16,862.12
24679,10540,1,54,8,103.98,831.84
24680,10540,2,71,1,127.27,127.27
24681,10541,1,57,2,108.09,216.18
24682,10541,2,74,3,131.38,394.14
24683,10542,1,60,4,112.20,448.80
24684,10542,2,77,5,135.49,677.45
24685,10543,1,63,6,116.31,697.86
24686,10543,2,80,7,139.60,977.20
24687,10544,1,66,8,120.42,963.36
24688,10544,2,83,1,143.71,143.71
24689,10545,1,69,2,124.53,249.06
24690,10545,2,86,3,147.82,443.46
24691,10546,1,72,4,128.64,514.56
24692,10546,2,89,5,151.93,759.65
24693,10547,1,75,6,132.75,796.50
24694,10547,2,92,7,156.04,1092.28
24695,10548,1,78,8,136.86,1094.88
24696,10548,2,95,1,160.15,160.15
24697,10549,1,81,2,140.97,281.94
24698,10549,2,98,3,164.26,492.78
24699,10550,1,84,4,145.08,580.32
24700,10550,2,101,5,168.37,841.85
24701,10551,1,87,6,149.19,895.14
24702,10551,2,104,7,172.48,1207.36
24703,10552,1,90,8,153.30,1226.40
24704,10552,2,107,1,176.59,176.59
24705,10553,1,93,2,157.41,314.82
24706,10553,2,110,3,180.70,542.10
24707,10554,1,96,4,161.52,646.08
24708,10554,2,1,5,31.37,156.85
24709,10555,1,99,6,165.63,993.78
24710,10555,2,4,7,35.48,248.36
24711,10556,1,102,8,169.74,1357.92
24712,10556,2,7,1,39.59,39.59
24713,10557,1,105,2,173.85,347.70
24714,10557,2,10,3,43.70,131.10
24715,10558,1,108,4,177.96,711.84
24716,10558,2,13,5,47.81,239.05
24717,10559,1,111,6,182.07,1092.42
24718,10559,2,16,7,51.92,363.44
24719,10560,1,2,8,32.74,261.92
24720,10560,2,19,1,56.03,56.03
24721,10561,1,5,2,36.85,73.70
24722,10561,2,22,3,60.14,180.42
24723,10562,1,8,4,40.96,163.84
24724,10562,2,25,5,64.25,321.25
24725,10563,1,11,6,45.07,270.42
24726,10563,2,28,7,68.36,478.52
24727,10564,1,14,8,49.18,393.44
24728,10564,2,31,1,72.47,72.47
24729,10565,1,17,2,53.29,106.58
24730,10565,2,34,3,76.58,229.74
24731,10566,1,20,4,57.40,229.60
24732,10566,2,37,5,80.69,403.45
24733,10567,1,23,6,61.51,369.06
24734,10567,2,40,7,84.80,593.60
24735,10568,1,26,8,65.62,524.96
24736,10568,2,43,1,88.91,88.91
24737,10569,1,29,2,69.73,139.46
24738,10569,2,46,3,93.02,279.06
24739,10570,1,32,4,73.84,295.36
24740,10570,2,49,5,97.13,485.65
24741,10571,1,35,6,77.95,467.70
24742,10571,2,52,7,101.24,708.68
24743,10572,1,38,8,82.06,656.48
24744,10572,2,55,1,105.35,105.35
24745,10573,1,41,2,86.17,172.34
24746,10573,2,58,3,109.46,328.38
24747,10574,1,44,4,90.28,361.12
24748,10574,2,61,5,113.57,567.85
24749,10575,1,47,6,94.39,566.34
24750,10575,2,64,7,117.68,823.76
24751,10576,1,50,8,98.50,788.00
24752,10576,2,67,1,121.79,121.79
24753,10577,1,53,2,102.61,205.22
24754,10577,2,70,3,125.90,377.70
24755,10578,1,56,4,106.72,426.88
24756,10578,2,73,5,130.01,650.05
24757,10579,1,59,6,110.83,664.98
24758,10579,2,76,7,134.12,938.84
24759,10580,1,62,8,114.94,919.52
24760,10580,2,79,1,138.23,138.23
24761,10581,1,65,2,119.05,238.10
24762,10581,2,82,3,142.34,427.02
24763,10582,1,68,4,123.16,492.64
24764,10582,2,85,5,146.45,732.25
24765,10583,1,71,6,127.27,763.62
24766,10583,2,88,7,150.56,1053.92
24767,10584,1,74,8,131.38,1051.04
24768,10584,2,91,1,154.67,154.67
24769,10585,1,77,2,135.49,270.98
24770,10585,2,94,3,158.78,476.34
24771,10586,1,80,4,139.60,558.40
24772,10586,2,97,5,162.89,814.45
24773,10587,1,83,6,143.71,862.26
24774,10587,2,100,7,167.00,1169.00
24775,10588,1,86,8,147.82,1182.56
24776,10588,2,103,1,171.11,171.11
24777,10589,1,89,2,151.93,303.86
24778,10589,2,106,3,175.22,525.66
24779,10590,1,92,4,156.04,624.16
24780,10590,2,109,5,179.33,896.65
24781,10591,1,95,6,160.15,960.90
24782,10591,2,112,7,183.44,1284.08
24783,10592,1,98,8,164.26,1314.08
24784,10592,2,3,1,34.11,34.11
24785,10593,1,101,2,168.37,336.74
24786,10593,2,6,3,38.22,114.66
24787,10594,1,104,4,172.48,689.92
24788,10594,2,9,5,42.33,211.65
24789,10595,1,107,6,176.59,1059.54
24790,10595,2,12,7,46.44,325.08
24791,10596,1,110,8,180.70,1445.60
24792,10596,2,15,1,50.55,50.55
24793,10597,1,1,2,31.37,62.74
24794,10597,2,18,3,54.66,163.98
24795,10598,1,4,4,35.48,141.92
24796,10598,2,21,5,58.77,293.85
24797,10599,1,7,6,39.59,237.54
24798,10599,2,24,7,62.88,440.16
24799,10600,1,10,8,43.70,349.60
24800,10600,2,27,1,66.99,66.99
24801,10601,1,13,2,47.81,95.62
24802,10601,2,30,3,71.10,213.30
24803,10602,1,16,4,51.92,207.68
24804,10602,2,33,5,75.21,376.05
24805,10603,1,19,6,56.03,336.18
24806,10603,2,36,7,79.32,555.24
24807,10604,1,22,8,60.14,481.12
24808,10604,2,39,1,83.43,83.43
24809,10605,1,25,2,64.25,128.50
24810,10605,2,42,3,87.54,262.62
24811,10606,1,28,4,68.36,273.44
24812,10606,2,45,5,91.65,458.25
24813,10607,1,31,6,72.47,434.82
