numero_pedido,saldo_financeiro,total_esperado,diferenca
PED-2025-001592,656.35,656.35,0.00
PED-2025-001593,497.39,497.39,0.00
PED-2025-001594,814.70,814.70,0.00
PED-2025-001595,1281.43,1281.43,0.00
PED-2025-001596,869.80,869.80,0.00
PED-2025-001597,481.48,481.48,0.00
PED-2025-001598,1049.01,1049.01,0.00
PED-2025-001599,1387.88,1387.88,0.00
PED-2025-001600,879.17,879.17,0.00
PED-2025-001601,705.42,705.42,0.00
PED-2025-001602,1287.11,1287.11,0.00
PED-2025-001603,1901.68,1901.68,0.00
PED-2025-001604,1267.93,1267.93,0.00
PED-2025-001605,787.62,787.62,0.00
PED-2025-001606,1435.07,1435.07,0.00
PED-2025-001607,2115.40,2115.40,0.00
PED-2025-001608,1415.89,1415.89,0.00
PED-2025-001609,869.82,869.82,0.00
PED-2025-001610,815.83,815.83,0.00
PED-2025-001611,1255.04,1255.04,0.00
PED-2025-001612,1410.41,1410.41,0.00
PED-2025-001613,491.70,491.70,0.00
PED-2025-001614,963.79,963.79,0.00
PED-2025-001615,1468.76,1468.76,0.00
PED-2025-001616,330.85,330.85,0.00
PED-2025-001617,267.02,267.02,0.00
PED-2025-001618,497.99,497.99,0.00
PED-2025-001619,761.84,761.84,0.00
PED-2025-001620,478.81,478.81,0.00
PED-2025-001621,349.22,349.22,0.00
PED-2025-001622,645.95,645.95,0.00
PED-2025-001623,975.56,975.56,0.00
PED-2025-001624,626.77,626.77,0.00
PED-2025-001625,431.42,431.42,0.00
PED-2025-001626,793.91,793.91,0.00
PED-2025-001627,1189.28,1189.28,0.00
PED-2025-001628,774.73,774.73,0.00
PED-2025-001629,513.62,513.62,0.00
PED-2025-001630,941.87,941.87,0.00
PED-2025-001631,1279.45,1279.45,0.00
PED-2025-001632,734.65,734.65,0.00
PED-2025-001633,547.79,547.79,0.00
PED-2025-001634,895.83,895.83,0.00
PED-2025-001635,1403.62,1403.62,0.00
PED-2025-001636,958.00,958.00,0.00
PED-2025-001637,523.66,523.66,0.00
PED-2025-001638,1139.99,1139.99,0.00
PED-2025-001639,1505.13,1505.13,0.00
PED-2025-001640,948.16,948.16,0.00
PED-2025-001641,661.71,661.71,0.00
PED-2025-001642,1070.47,1070.47,0.00
PED-2025-001643,1884.18,1884.18,0.00
PED-2025-001644,1154.99,1154.99,0.00
PED-2025-001645,740.18,740.18,0.00
PED-2025-001646,1336.86,1336.86,0.00
PED-2025-001647,1744.68,1744.68,0.00
PED-2025-001648,1292.00,1292.00,0.00
PED-2025-001649,390.88,390.88,0.00
PED-2025-001650,741.99,741.99,0.00
PED-2025-001651,1397.52,1397.52,0.00
PED-2025-001652,1509.05,1509.05,0.00
PED-2025-001653,239.62,239.62,0.00
PED-2025-001654,448.67,448.67,0.00
PED-2025-001655,690.60,690.60,0.00
PED-2025-001656,429.49,429.49,0.00
PED-2025-001657,321.82,321.82,0.00
PED-2025-001658,596.63,596.63,0.00
PED-2025-001659,904.32,904.32,0.00
PED-2025-001660,577.45,577.45,0.00
PED-2025-001661,404.02,404.02,0.00
PED-2025-001662,744.59,744.59,0.00
PED-2025-001663,1118.04,1118.04,0.00
PED-2025-001664,725.41,725.41,0.00
PED-2025-001665,486.22,486.22,0.00
PED-2025-001666,892.55,892.55,0.00
PED-2025-001667,1331.76,1331.76,0.00
PED-2025-001668,873.37,873.37,0.00
PED-2025-001669,568.42,568.42,0.00
PED-2025-001670,1040.51,1040.51,0.00
PED-2025-001671,1545.48,1545.48,0.00
PED-2025-001672,1021.33,1021.33,0.00
PED-2025-001673,650.62,650.62,0.00
PED-2025-001674,1188.47,1188.47,0.00
PED-2025-001675,1759.20,1759.20,0.00
PED-2025-001676,1169.29,1169.29,0.00
PED-2025-001677,732.82,732.82,0.00
PED-2025-001678,1336.43,1336.43,0.00
PED-2025-001679,1972.92,1972.92,0.00
PED-2025-001680,1317.25,1317.25,0.00
PED-2025-001681,738.64,738.64,0.00
PED-2025-001682,1146.65,1146.65,0.00
PED-2025-001683,2015.73,2015.73,0.00
PED-2025-001684,1238.32,1238.32,0.00
PED-2025-001685,350.57,350.57,0.00
PED-2025-001686,770.75,770.75,0.00
PED-2025-001687,1049.28,1049.28,0.00
PED-2025-001688,1385.15,1385.15,0.00
PED-2025-001689,435.83,435.83,0.00
PED-2025-001690,816.37,816.37,0.00
PED-2025-001691,538.63,538.63,0.00
PED-2025-001692,303.68,303.68,0.00
PED-2025-001693,270.52,270.52,0.00
PED-2025-001694,449.77,449.77,0.00
PED-2025-001695,731.47,731.47,0.00
PED-2025-001696,472.76,472.76,0.00
PED-2025-001697,291.59,291.59,0.00
PED-2025-001698,639.66,639.66,0.00
PED-2025-001699,860.21,860.21,0.00
PED-2025-001700,533.93,533.93,0.00
PED-2025-001701,458.82,458.82,0.00
PED-2025-001702,843.23,843.23,0.00
PED-2025-001703,1260.52,1260.52,0.00
PED-2025-001704,824.05,824.05,0.00
PED-2025-001705,541.02,541.02,0.00
PED-2025-001706,991.19,991.19,0.00
PED-2025-001707,1474.24,1474.24,0.00
PED-2025-001708,972.01,972.01,0.00
PED-2025-001709,623.22,623.22,0.00
PED-2025-001710,1139.15,1139.15,0.00
PED-2025-001711,1687.96,1687.96,0.00
PED-2025-001712,1119.97,1119.97,0.00
PED-2025-001713,705.42,705.42,0.00
PED-2025-001714,1287.11,1287.11,0.00
PED-2025-001715,1901.68,1901.68,0.00
PED-2025-001716,1267.93,1267.93,0.00
PED-2025-001717,787.62,787.62,0.00
PED-2025-001718,1435.07,1435.07,0.00
PED-2025-001719,2115.40,2115.40,0.00
PED-2025-001720,1415.89,1415.89,0.00
PED-2025-001721,869.82,869.82,0.00
PED-2025-001722,815.83,815.83,0.00
PED-2025-001723,1255.04,1255.04,0.00
PED-2025-001724,1410.41,1410.41,0.00
PED-2025-001725,491.70,491.70,0.00
PED-2025-001726,963.79,963.79,0.00
PED-2025-001727,1468.76,1468.76,0.00
PED-2025-001728,330.85,330.85,0.00
PED-2025-001729,267.02,267.02,0.00
PED-2025-001730,497.99,497.99,0.00
PED-2025-001731,690.09,690.09,0.00
PED-2025-001732,382.06,382.06,0.00
PED-2025-001733,320.95,320.95,0.00
PED-2025-001734,530.86,530.86,0.00
PED-2025-001735,853.66,853.66,0.00
PED-2025-001736,560.96,560.96,0.00
PED-2025-001737,333.79,333.79,0.00
PED-2025-001738,730.60,730.60,0.00
PED-2025-001739,977.46,977.46,0.00
PED-2025-001740,605.39,605.39,0.00
PED-2025-001741,447.17,447.17,0.00
PED-2025-001742,727.72,727.72,0.00
PED-2025-001743,1292.42,1292.42,0.00
PED-2025-001744,780.18,780.18,0.00
PED-2025-001745,525.65,525.65,0.00
PED-2025-001746,949.65,949.65,0.00
PED-2025-001747,1249.05,1249.05,0.00
PED-2025-001748,1010.91,1010.91,0.00
PED-2025-001749,556.94,556.94,0.00
PED-2025-001750,1114.63,1114.63,0.00
PED-2025-001751,1830.44,1830.44,0.00
PED-2025-001752,1218.61,1218.61,0.00
PED-2025-001753,760.22,760.22,0.00
PED-2025-001754,1385.75,1385.75,0.00
PED-2025-001755,2044.16,2044.16,0.00
PED-2025-001756,1366.57,1366.57,0.00
PED-2025-001757,842.42,842.42,0.00
PED-2025-001758,1533.71,1533.71,0.00
PED-2025-001759,2257.88,2257.88,0.00
PED-2025-001760,1361.09,1361.09,0.00
PED-2025-001761,464.30,464.30,0.00
PED-2025-001762,914.47,914.47,0.00
PED-2025-001763,1397.52,1397.52,0.00
PED-2025-001764,1509.05,1509.05,0.00
PED-2025-001765,239.62,239.62,0.00
PED-2025-001766,448.67,448.67,0.00
PED-2025-001767,690.60,690.60,0.00
PED-2025-001768,429.49,429.49,0.00
PED-2025-001769,321.82,321.82,0.00
PED-2025-001770,596.63,596.63,0.00
PED-2025-001771,904.32,904.32,0.00
PED-2025-001772,577.45,577.45,0.00
PED-2025-001773,404.02,404.02,0.00
PED-2025-001774,744.59,744.59,0.00
PED-2025-001775,1118.04,1118.04,0.00
PED-2025-001776,725.41,725.41,0.00
PED-2025-001777,486.22,486.22,0.00
PED-2025-001778,892.55,892.55,0.00
PED-2025-001779,1331.76,1331.76,0.00
PED-2025-001780,873.37,873.37,0.00
PED-2025-001781,514.24,514.24,0.00
PED-2025-001782,803.90,803.90,0.00
PED-2025-001783,1423.90,1423.90,0.00
PED-2025-001784,863.50,863.50,0.00
PED-2025-001785,573.32,573.32,0.00
PED-2025-001786,1035.73,1035.73,0.00
PED-2025-001787,1359.21,1359.21,0.00
PED-2025-001788,1104.06,1104.06,0.00
PED-2025-001789,601.84,601.84,0.00
PED-2025-001790,1162.96,1162.96,0.00
PED-2025-001791,1720.46,1720.46,0.00
PED-2025-001792,1048.17,1048.17,0.00
PED-2025-001793,749.47,749.47,0.00
PED-2025-001794,1220.22,1220.22,0.00
PED-2025-001795,1892.45,1892.45,0.00
PED-2025-001796,1310.94,1310.94,0.00
PED-2025-001797,347.22,347.22,0.00
PED-2025-001798,813.35,813.35,0.00
PED-2025-001799,1114.99,1114.99,0.00
PED-2025-001800,1109.33,1109.33,0.00
PED-2025-001801,519.10,519.10,0.00
PED-2025-001802,1013.11,1013.11,0.00
PED-2025-001803,619.36,619.36,0.00
PED-2025-001804,380.17,380.17,0.00
PED-2025-001805,294.42,294.42,0.00
PED-2025-001806,547.31,547.31,0.00
PED-2025-001807,833.08,833.08,0.00
PED-2025-001808,528.13,528.13,0.00
PED-2025-001809,376.62,376.62,0.00
PED-2025-001810,695.27,695.27,0.00
PED-2025-001811,1046.80,1046.80,0.00
PED-2025-001812,676.09,676.09,0.00
PED-2025-001813,458.82,458.82,0.00
PED-2025-001814,843.23,843.23,0.00
PED-2025-001815,1260.52,1260.52,0.00
PED-2025-001816,824.05,824.05,0.00
PED-2025-001817,541.02,541.02,0.00
PED-2025-001818,991.19,991.19,0.00
PED-2025-001819,1474.24,1474.24,0.00
PED-2025-001820,972.01,972.01,0.00
PED-2025-001821,623.22,623.22,0.00
PED-2025-001822,1139.15,1139.15,0.00
PED-2025-001823,1687.96,1687.96,0.00
PED-2025-001824,1119.97,1119.97,0.00
PED-2025-001825,705.42,705.42,0.00
PED-2025-001826,1287.11,1287.11,0.00
PED-2025-001827,1901.68,1901.68,0.00
PED-2025-001828,1267.93,1267.93,0.00
PED-2025-001829,787.62,787.62,0.00
PED-2025-001830,1435.07,1435.07,0.00
PED-2025-001831,1934.31,1934.31,0.00
PED-2025-001832,1126.47,1126.47,0.00
PED-2025-001833,799.87,799.87,0.00
PED-2025-001834,687.60,687.60,0.00
PED-2025-001835,994.25,994.25,0.00
PED-2025-001836,1268.72,1268.72,0.00
PED-2025-001837,389.40,389.40,0.00
PED-2025-001838,904.33,904.33,0.00
PED-2025-001839,1232.24,1232.24,0.00
PED-2025-001840,262.61,262.61,0.00
PED-2025-001841,232.60,232.60,0.00
PED-2025-001842,384.93,384.93,0.00
PED-2025-001843,700.53,700.53,0.00
PED-2025-001844,405.36,405.36,0.00
PED-2025-001845,311.12,311.12,0.00
PED-2025-001846,562.49,562.49,0.00
PED-2025-001847,753.36,753.36,0.00
PED-2025-001848,591.64,591.64,0.00
PED-2025-001849,354.72,354.72,0.00
PED-2025-001850,720.07,720.07,0.00
PED-2025-001851,1189.28,1189.28,0.00
PED-2025-001852,774.73,774.73,0.00
PED-2025-001853,513.62,513.62,0.00
PED-2025-001854,941.87,941.87,0.00
PED-2025-001855,1403.00,1403.00,0.00
PED-2025-001856,922.69,922.69,0.00
PED-2025-001857,595.82,595.82,0.00
PED-2025-001858,1089.83,1089.83,0.00
PED-2025-001859,1616.72,1616.72,0.00
PED-2025-001860,1070.65,1070.65,0.00
PED-2025-001861,678.02,678.02,0.00
PED-2025-001862,1237.79,1237.79,0.00
PED-2025-001863,1830.44,1830.44,0.00
PED-2025-001864,1218.61,1218.61,0.00
PED-2025-001865,760.22,760.22,0.00
PED-2025-001866,1385.75,1385.75,0.00
PED-2025-001867,2044.16,2044.16,0.00
PED-2025-001868,1366.57,1366.57,0.00
PED-2025-001869,842.42,842.42,0.00
PED-2025-001870,1533.71,1533.71,0.00
PED-2025-001871,2257.88,2257.88,0.00
PED-2025-001872,1361.09,1361.09,0.00
PED-2025-001873,464.30,464.30,0.00
PED-2025-001874,914.47,914.47,0.00
PED-2025-001875,1397.52,1397.52,0.00
PED-2025-001876,1509.05,1509.05,0.00
PED-2025-001877,239.62,239.62,0.00
PED-2025-001878,448.67,448.67,0.00
PED-2025-001879,690.60,690.60,0.00
PED-2025-001880,429.49,429.49,0.00
PED-2025-001881,289.84,289.84,0.00
PED-2025-001882,461.11,461.11,0.00
PED-2025-001883,832.01,832.01,0.00
PED-2025-001884,488.61,488.61,0.00
PED-2025-001885,358.79,358.79,0.00
PED-2025-001886,648.57,648.57,0.00
PED-2025-001887,863.52,863.52,0.00
PED-2025-001888,684.87,684.87,0.00
PED-2025-001889,399.65,399.65,0.00
PED-2025-001890,780.75,780.75,0.00
PED-2025-001891,1160.61,1160.61,0.00
PED-2025-001892,695.50,695.50,0.00
PED-2025-001893,522.60,522.60,0.00
PED-2025-001894,855.29,855.29,0.00
PED-2025-001895,1342.49,1342.49,0.00
PED-2025-001896,913.90,913.90,0.00
PED-2025-001897,502.57,502.57,0.00
PED-2025-001898,1094.50,1094.50,0.00
PED-2025-001899,1446.57,1446.57,0.00
PED-2025-001900,917.53,917.53,0.00
PED-2025-001901,732.82,732.82,0.00
PED-2025-001902,1336.43,1336.43,0.00
PED-2025-001903,1972.92,1972.92,0.00
PED-2025-001904,1317.25,1317.25,0.00
PED-2025-001905,815.02,815.02,0.00
PED-2025-001906,1484.39,1484.39,0.00
PED-2025-001907,2186.64,2186.64,0.00
PED-2025-001908,1465.21,1465.21,0.00
PED-2025-001909,436.90,436.90,0.00
PED-2025-001910,865.15,865.15,0.00
PED-2025-001911,1326.28,1326.28,0.00
PED-2025-001912,1459.73,1459.73,0.00
PED-2025-001913,519.10,519.10,0.00
PED-2025-001914,1013.11,1013.11,0.00
PED-2025-001915,619.36,619.36,0.00
PED-2025-001916,380.17,380.17,0.00
PED-2025-001917,294.42,294.42,0.00
PED-2025-001918,547.31,547.31,0.00
PED-2025-001919,833.08,833.08,0.00
PED-2025-001920,528.13,528.13,0.00
PED-2025-001921,376.62,376.62,0.00
PED-2025-001922,695.27,695.27,0.00
PED-2025-001923,1046.80,1046.80,0.00
PED-2025-001924,676.09,676.09,0.00
PED-2025-001925,458.82,458.82,0.00
PED-2025-001926,843.23,843.23,0.00
PED-2025-001927,1260.52,1260.52,0.00
PED-2025-001928,824.05,824.05,0.00
PED-2025-001929,541.02,541.02,0.00
PED-2025-001930,991.19,991.19,0.00
PED-2025-001931,1344.95,1344.95,0.00
PED-2025-001932,773.88,773.88,0.00
PED-2025-001933,573.03,573.03,0.00
PED-2025-001934,936.38,936.38,0.00
PED-2025-001935,1464.68,1464.68,0.00
PED-2025-001936,1002.10,1002.10,0.00
PED-2025-001937,544.77,544.77,0.00
PED-2025-001938,1185.44,1185.44,0.00
PED-2025-001939,1563.82,1563.82,0.00
PED-2025-001940,986.25,986.25,0.00
PED-2025-001941,685.55,685.55,0.00
PED-2025-001942,1108.58,1108.58,0.00
PED-2025-001943,1950.02,1950.02,0.00
PED-2025-001944,1196.66,1196.66,0.00
PED-2025-001945,764.03,764.03,0.00
PED-2025-001946,727.73,727.73,0.00
PED-2025-001947,994.23,994.23,0.00
PED-2025-001948,1338.62,1338.62,0.00
PED-2025-001949,413.34,413.34,0.00
PED-2025-001950,785.83,785.83,0.00
PED-2025-001951,1468.76,1468.76,0.00
PED-2025-001952,330.85,330.85,0.00
PED-2025-001953,267.02,267.02,0.00
PED-2025-001954,497.99,497.99,0.00
PED-2025-001955,761.84,761.84,0.00
PED-2025-001956,478.81,478.81,0.00
PED-2025-001957,349.22,349.22,0.00
PED-2025-001958,645.95,645.95,0.00
PED-2025-001959,975.56,975.56,0.00
PED-2025-001960,626.77,626.77,0.00
PED-2025-001961,431.42,431.42,0.00
PED-2025-001962,793.91,793.91,0.00
PED-2025-001963,1189.28,1189.28,0.00
PED-2025-001964,774.73,774.73,0.00
PED-2025-001965,513.62,513.62,0.00
PED-2025-001966,941.87,941.87,0.00
PED-2025-001967,1403.00,1403.00,0.00
PED-2025-001968,922.69,922.69,0.00
PED-2025-001969,595.82,595.82,0.00
PED-2025-001970,1089.83,1089.83,0.00
PED-2025-001971,1616.72,1616.72,0.00
PED-2025-001972,1070.65,1070.65,0.00
PED-2025-001973,678.02,678.02,0.00
PED-2025-001974,1237.79,1237.79,0.00
PED-2025-001975,1830.44,1830.44,0.00
PED-2025-001976,1218.61,1218.61,0.00
PED-2025-001977,760.22,760.22,0.00
PED-2025-001978,1385.75,1385.75,0.00
PED-2025-001979,2044.16,2044.16,0.00
PED-2025-001980,1366.57,1366.57,0.00
PED-2025-001981,763.58,763.58,0.00
PED-2025-001982,1184.76,1184.76,0.00
PED-2025-001983,2081.50,2081.50,0.00
PED-2025-001984,1157.23,1157.23,0.00
PED-2025-001985,374.39,374.39,0.00
PED-2025-001986,813.81,813.81,0.00
PED-2025-001987,1104.39,1104.39,0.00
PED-2025-001988,1431.76,1431.76,0.00
PED-2025-001989,197.43,197.43,0.00
PED-2025-001990,398.54,398.54,0.00
PED-2025-001991,600.89,600.89,0.00
PED-2025-001992,342.83,342.83,0.00
PED-2025-001993,295.71,295.71,0.00
PED-2025-001994,490.31,490.31,0.00
PED-2025-001995,792.60,792.60,0.00
PED-2025-001996,516.86,516.86,0.00
PED-2025-001997,312.68,312.68,0.00
PED-2025-001998,685.15,685.15,0.00
PED-2025-001999,918.77,918.77,0.00
PED-2025-002000,572.29,572.29,0.00
PED-2025-002001,486.22,486.22,0.00
PED-2025-002002,892.55,892.55,0.00
PED-2025-002003,1331.76,1331.76,0.00
PED-2025-002004,873.37,873.37,0.00
PED-2025-002005,568.42,568.42,0.00
PED-2025-002006,1040.51,1040.51,0.00
PED-2025-002007,1545.48,1545.48,0.00
PED-2025-002008,1021.33,1021.33,0.00
PED-2025-002009,650.62,650.62,0.00
PED-2025-002010,1188.47,1188.47,0.00
PED-2025-002011,1759.20,1759.20,0.00
PED-2025-002012,1169.29,1169.29,0.00
PED-2025-002013,732.82,732.82,0.00
PED-2025-002014,1336.43,1336.43,0.00
PED-2025-002015,1972.92,1972.92,0.00
PED-2025-002016,1317.25,1317.25,0.00
PED-2025-002017,815.02,815.02,0.00
PED-2025-002018,1484.39,1484.39,0.00
PED-2025-002019,2186.64,2186.64,0.00
PED-2025-002020,1465.21,1465.21,0.00
PED-2025-002021,436.90,436.90,0.00
PED-2025-002022,865.15,865.15,0.00
PED-2025-002023,1326.28,1326.28,0.00
PED-2025-002024,1459.73,1459.73,0.00
PED-2025-002025,519.10,519.10,0.00
PED-2025-002026,1013.11,1013.11,0.00
PED-2025-002027,619.36,619.36,0.00
PED-2025-002028,380.17,380.17,0.00
PED-2025-002029,294.42,294.42,0.00
PED-2025-002030,547.31,547.31,0.00
PED-2025-002031,755.59,755.59,0.00
PED-2025-002032,421.21,421.21,0.00
PED-2025-002033,346.16,346.16,0.00
PED-2025-002034,571.40,571.40,0.00
PED-2025-002035,914.79,914.79,0.00
PED-2025-002036,605.06,605.06,0.00
PED-2025-002037,354.88,354.88,0.00
PED-2025-002038,776.09,776.09,0.00
PED-2025-002039,1036.08,1036.08,0.00
PED-2025-002040,643.47,643.47,0.00
PED-2025-002041,470.98,470.98,0.00
PED-2025-002042,765.79,765.79,0.00
PED-2025-002043,1358.13,1358.13,0.00
PED-2025-002044,821.84,821.84,0.00
PED-2025-002045,549.50,549.50,0.00
PED-2025-002046,992.67,992.67,0.00
PED-2025-002047,1304.10,1304.10,0.00
PED-2025-002048,1057.44,1057.44,0.00
PED-2025-002049,579.40,579.40,0.00
PED-2025-002050,1158.47,1158.47,0.00
PED-2025-002051,1901.68,1901.68,0.00
PED-2025-002052,1267.93,1267.93,0.00
PED-2025-002053,787.62,787.62,0.00
PED-2025-002054,1435.07,1435.07,0.00
PED-2025-002055,2115.40,2115.40,0.00
PED-2025-002056,1415.89,1415.89,0.00
PED-2025-002057,869.82,869.82,0.00
PED-2025-002058,815.83,815.83,0.00
PED-2025-002059,1255.04,1255.04,0.00
PED-2025-002060,1410.41,1410.41,0.00
PED-2025-002061,491.70,491.70,0.00
PED-2025-002062,963.79,963.79,0.00
PED-2025-002063,1468.76,1468.76,0.00
PED-2025-002064,330.85,330.85,0.00
PED-2025-002065,267.02,267.02,0.00
PED-2025-002066,497.99,497.99,0.00
PED-2025-002067,761.84,761.84,0.00
PED-2025-002068,478.81,478.81,0.00
PED-2025-002069,349.22,349.22,0.00
PED-2025-002070,645.95,645.95,0.00
PED-2025-002071,975.56,975.56,0.00
PED-2025-002072,626.77,626.77,0.00
PED-2025-002073,431.42,431.42,0.00
PED-2025-002074,793.91,793.91,0.00
PED-2025-002075,1189.28,1189.28,0.00
PED-2025-002076,774.73,774.73,0.00
PED-2025-002077,513.62,513.62,0.00
PED-2025-002078,941.87,941.87,0.00
PED-2025-002079,1403.00,1403.00,0.00
PED-2025-002080,922.69,922.69,0.00
PED-2025-002081,539.18,539.18,0.00
PED-2025-002082,841.97,841.97,0.00
PED-2025-002083,1489.61,1489.61,0.00
PED-2025-002084,905.09,905.09,0.00
PED-2025-002085,597.17,597.17,0.00
PED-2025-002086,1078.75,1078.75,0.00
PED-2025-002087,1414.26,1414.26,0.00
PED-2025-002088,1150.67,1150.67,0.00
PED-2025-002089,624.33,624.33,0.00
PED-2025-002090,1205.45,1205.45,0.00
PED-2025-002091,1782.59,1782.59,0.00
PED-2025-002092,1087.32,1087.32,0.00
PED-2025-002093,774.68,774.68,0.00
PED-2025-002094,1260.81,1260.81,0.00
PED-2025-002095,1953.51,1953.51,0.00
PED-2025-002096,1224.62,1224.62,0.00
PED-2025-002097,368.31,368.31,0.00
PED-2025-002098,858.84,858.84,0.00
PED-2025-002099,1173.68,1173.68,0.00
PED-2025-002100,1147.69,1147.69,0.00
PED-2025-002101,239.62,239.62,0.00
PED-2025-002102,448.67,448.67,0.00
PED-2025-002103,690.60,690.60,0.00
PED-2025-002104,429.49,429.49,0.00
PED-2025-002105,321.82,321.82,0.00
PED-2025-002106,596.63,596.63,0.00
PED-2025-002107,904.32,904.32,0.00
PED-2025-002108,577.45,577.45,0.00
PED-2025-002109,404.02,404.02,0.00
PED-2025-002110,744.59,744.59,0.00
PED-2025-002111,1118.04,1118.04,0.00
PED-2025-002112,725.41,725.41,0.00
PED-2025-002113,486.22,486.22,0.00
PED-2025-002114,892.55,892.55,0.00
PED-2025-002115,1331.76,1331.76,0.00
PED-2025-002116,873.37,873.37,0.00
PED-2025-002117,568.42,568.42,0.00
PED-2025-002118,1040.51,1040.51,0.00
PED-2025-002119,1545.48,1545.48,0.00
PED-2025-002120,1021.33,1021.33,0.00
PED-2025-002121,650.62,650.62,0.00
PED-2025-002122,1188.47,1188.47,0.00
PED-2025-002123,1759.20,1759.20,0.00
PED-2025-002124,1169.29,1169.29,0.00
PED-2025-002125,732.82,732.82,0.00
PED-2025-002126,1336.43,1336.43,0.00
PED-2025-002127,1972.92,1972.92,0.00
PED-2025-002128,1317.25,1317.25,0.00
PED-2025-002129,815.02,815.02,0.00
PED-2025-002130,1484.39,1484.39,0.00
PED-2025-002131,1999.81,1999.81,0.00
PED-2025-002132,1165.70,1165.70,0.00
PED-2025-002133,410.81,410.81,0.00
PED-2025-002134,728.10,728.10,0.00
PED-2025-002135,1055.38,1055.38,0.00
PED-2025-002136,1312.81,1312.81,0.00
PED-2025-002137,410.51,410.51,0.00
PED-2025-002138,949.83,949.83,0.00
PED-2025-002139,508.34,508.34,0.00
PED-2025-002140,300.70,300.70,0.00
PED-2025-002141,256.44,256.44,0.00
PED-2025-002142,423.04,423.04,0.00
PED-2025-002143,766.30,766.30,0.00
PED-2025-002144,447.02,447.02,0.00
PED-2025-002145,334.94,334.94,0.00
PED-2025-002146,605.55,605.55,0.00
PED-2025-002147,808.47,808.47,0.00
PED-2025-002148,638.26,638.26,0.00
PED-2025-002149,377.16,377.16,0.00
PED-2025-002150,763.91,763.91,0.00
PED-2025-002151,1260.52,1260.52,0.00
PED-2025-002152,824.05,824.05,0.00
PED-2025-002153,541.02,541.02,0.00
PED-2025-002154,991.19,991.19,0.00
PED-2025-002155,1474.24,1474.24,0.00
PED-2025-002156,972.01,972.01,0.00
PED-2025-002157,623.22,623.22,0.00
PED-2025-002158,1139.15,1139.15,0.00
PED-2025-002159,1687.96,1687.96,0.00
PED-2025-002160,1119.97,1119.97,0.00
PED-2025-002161,705.42,705.42,0.00
PED-2025-002162,1287.11,1287.11,0.00
PED-2025-002163,1901.68,1901.68,0.00
PED-2025-002164,1267.93,1267.93,0.00
PED-2025-002165,787.62,787.62,0.00
PED-2025-002166,1435.07,1435.07,0.00
PED-2025-002167,2115.40,2115.40,0.00
PED-2025-002168,1415.89,1415.89,0.00
PED-2025-002169,869.82,869.82,0.00
PED-2025-002170,815.83,815.83,0.00
PED-2025-002171,1255.04,1255.04,0.00
PED-2025-002172,1410.41,1410.41,0.00
PED-2025-002173,491.70,491.70,0.00
PED-2025-002174,963.79,963.79,0.00
PED-2025-002175,1468.76,1468.76,0.00
PED-2025-002176,330.85,330.85,0.00
PED-2025-002177,267.02,267.02,0.00
PED-2025-002178,497.99,497.99,0.00
PED-2025-002179,761.84,761.84,0.00
PED-2025-002180,478.81,478.81,0.00
PED-2025-002181,314.78,314.78,0.00
PED-2025-002182,499.18,499.18,0.00
PED-2025-002183,897.78,897.78,0.00
PED-2025-002184,530.27,530.27,0.00
PED-2025-002185,382.61,382.61,0.00
PED-2025-002186,691.59,691.59,0.00
PED-2025-002187,918.57,918.57,0.00
PED-2025-002188,731.40,731.40,0.00
PED-2025-002189,422.11,422.11,0.00
PED-2025-002190,823.24,823.24,0.00
PED-2025-002191,1222.87,1222.87,0.00
PED-2025-002192,734.65,734.65,0.00
PED-2025-002193,547.79,547.79,0.00
PED-2025-002194,895.83,895.83,0.00
PED-2025-002195,1403.62,1403.62,0.00
PED-2025-002196,958.00,958.00,0.00
PED-2025-002197,523.66,523.66,0.00
PED-2025-002198,1139.99,1139.99,0.00
PED-2025-002199,1505.13,1505.13,0.00
PED-2025-002200,955.89,955.89,0.00
PED-2025-002201,760.22,760.22,0.00
PED-2025-002202,1385.75,1385.75,0.00
PED-2025-002203,2044.16,2044.16,0.00
PED-2025-002204,1366.57,1366.57,0.00
PED-2025-002205,842.42,842.42,0.00
PED-2025-002206,1533.71,1533.71,0.00
PED-2025-002207,2257.88,2257.88,0.00
PED-2025-002208,1361.09,1361.09,0.00
PED-2025-002209,464.30,464.30,0.00
PED-2025-002210,914.47,914.47,0.00
PED-2025-002211,1397.52,1397.52,0.00
PED-2025-002212,1509.05,1509.05,0.00
PED-2025-002213,239.62,239.62,0.00
PED-2025-002214,448.67,448.67,0.00
PED-2025-002215,690.60,690.60,0.00
PED-2025-002216,429.49,429.49,0.00
PED-2025-002217,321.82,321.82,0.00
PED-2025-002218,596.63,596.63,0.00
PED-2025-002219,904.32,904.32,0.00
PED-2025-002220,577.45,577.45,0.00
PED-2025-002221,404.02,404.02,0.00
PED-2025-002222,744.59,744.59,0.00
PED-2025-002223,1118.04,1118.04,0.00
PED-2025-002224,725.41,725.41,0.00
PED-2025-002225,486.22,486.22,0.00
PED-2025-002226,892.55,892.55,0.00
PED-2025-002227,1331.76,1331.76,0.00
PED-2025-002228,873.37,873.37,0.00
PED-2025-002229,568.42,568.42,0.00
PED-2025-002230,1040.51,1040.51,0.00
PED-2025-002231,1410.45,1410.45,0.00
PED-2025-002232,813.03,813.03,0.00
PED-2025-002233,598.24,598.24,0.00
