numero_pedido,data_pedido,cliente_id,canal_id,vendedor_id,status_logistico,status_devolucao,cidade_entrega,uf_entrega,valor_frete_cotado,data_faturamento,data_entrega,motivo_cancelamento
PED-2025-002961,2025-04-27T15:00:00+00,2398,3,16,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-04-28T15:00:00+00,2025-05-01T15:00:00+00,
PED-2025-002962,2025-05-16T15:00:00+00,2708,3,19,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-05-17T15:00:00+00,2025-05-20T15:00:00+00,
PED-2025-002963,2025-06-05T15:00:00+00,3535,3,1,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-06-06T15:00:00+00,2025-06-09T15:00:00+00,
PED-2025-002964,2025-07-22T15:00:00+00,1441,3,4,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-07-23T15:00:00+00,2025-07-26T15:00:00+00,
PED-2025-002965,2025-08-11T15:00:00+00,2639,3,7,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-08-12T15:00:00+00,2025-08-15T15:00:00+00,
PED-2025-002966,2025-09-28T15:00:00+00,2146,3,10,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-09-29T15:00:00+00,2025-10-02T15:00:00+00,
PED-2025-002967,2025-10-17T15:00:00+00,2642,3,13,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-10-18T15:00:00+00,2025-10-21T15:00:00+00,
PED-2025-002968,2025-11-06T15:00:00+00,3548,3,16,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-11-07T15:00:00+00,2025-11-10T15:00:00+00,
PED-2025-002969,2025-11-23T15:00:00+00,1422,3,19,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-11-24T15:00:00+00,2025-11-27T15:00:00+00,
PED-2025-002970,2025-12-12T15:00:00+00,2654,3,1,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-12-13T15:00:00+00,2025-12-16T15:00:00+00,
PED-2025-002971,2025-01-01T15:00:00+00,2310,3,4,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-01-02T15:00:00+00,2025-01-05T15:00:00+00,
PED-2025-002972,2025-02-18T15:00:00+00,589,3,7,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-02-19T15:00:00+00,2025-02-22T15:00:00+00,
PED-2025-002973,2025-03-07T15:00:00+00,3189,3,10,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-03-08T15:00:00+00,2025-03-11T15:00:00+00,
PED-2025-002974,2025-04-24T15:00:00+00,2650,3,13,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-04-25T15:00:00+00,2025-04-28T15:00:00+00,
PED-2025-002975,2025-05-13T15:00:00+00,2280,3,16,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-05-14T15:00:00+00,2025-05-17T15:00:00+00,
PED-2025-002976,2025-06-02T15:00:00+00,1564,3,19,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-06-03T15:00:00+00,2025-06-06T15:00:00+00,
PED-2025-002977,2025-07-19T15:00:00+00,2838,3,1,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-07-20T15:00:00+00,2025-07-23T15:00:00+00,
PED-2025-002978,2025-08-08T15:00:00+00,3143,3,4,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-08-09T15:00:00+00,2025-08-12T15:00:00+00,
PED-2025-002979,2025-09-25T15:00:00+00,2748,3,7,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-09-26T15:00:00+00,2025-09-29T15:00:00+00,
PED-2025-002980,2025-10-14T15:00:00+00,2927,3,10,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-10-15T15:00:00+00,2025-10-18T15:00:00+00,
PED-2025-002981,2025-11-03T15:00:00+00,2112,3,13,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-11-04T15:00:00+00,2025-11-07T15:00:00+00,
PED-2025-002982,2025-11-20T15:00:00+00,3488,3,16,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-11-21T15:00:00+00,2025-11-24T15:00:00+00,
PED-2025-002983,2025-12-09T15:00:00+00,2148,3,19,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-12-10T15:00:00+00,2025-12-13T15:00:00+00,
PED-2025-002984,2025-01-26T15:00:00+00,270,3,1,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-01-27T15:00:00+00,2025-01-30T15:00:00+00,
PED-2025-002985,2025-02-15T15:00:00+00,3585,3,4,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-02-16T15:00:00+00,2025-02-19T15:00:00+00,
PED-2025-002986,2025-03-04T15:00:00+00,1510,3,7,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-03-05T15:00:00+00,2025-03-08T15:00:00+00,
PED-2025-002987,2025-04-21T15:00:00+00,2410,3,10,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-04-22T15:00:00+00,2025-04-25T15:00:00+00,
PED-2025-002988,2025-05-10T15:00:00+00,2477,3,13,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-05-11T15:00:00+00,2025-05-14T15:00:00+00,
PED-2025-002989,2025-06-27T15:00:00+00,3337,3,16,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-06-28T15:00:00+00,2025-07-01T15:00:00+00,
PED-2025-002990,2025-07-16T15:00:00+00,2833,3,19,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-07-17T15:00:00+00,2025-07-20T15:00:00+00,
PED-2025-002991,2025-08-05T15:00:00+00,1201,3,1,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-08-06T15:00:00+00,2025-08-09T15:00:00+00,
PED-2025-002992,2025-09-22T15:00:00+00,3416,3,4,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-09-23T15:00:00+00,2025-09-26T15:00:00+00,
PED-2025-002993,2025-10-11T15:00:00+00,3170,3,7,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-10-12T15:00:00+00,2025-10-15T15:00:00+00,
PED-2025-002994,2025-11-28T15:00:00+00,1786,3,10,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-11-29T15:00:00+00,2025-12-02T15:00:00+00,
PED-2025-002995,2025-11-17T15:00:00+00,1536,3,13,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-11-18T15:00:00+00,2025-11-21T15:00:00+00,
PED-2025-002996,2025-12-06T15:00:00+00,1346,3,16,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-12-07T15:00:00+00,2025-12-10T15:00:00+00,
PED-2025-002997,2025-01-23T15:00:00+00,3423,3,19,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-01-24T15:00:00+00,2025-01-27T15:00:00+00,
PED-2025-002998,2025-02-12T15:00:00+00,2389,3,1,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-02-13T15:00:00+00,2025-02-16T15:00:00+00,
PED-2025-002999,2025-03-01T15:00:00+00,1813,3,4,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-03-02T15:00:00+00,2025-03-05T15:00:00+00,
PED-2025-003000,2025-04-18T15:00:00+00,2608,3,7,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-04-19T15:00:00+00,2025-04-22T15:00:00+00,
PED-2025-003001,2025-05-07T15:00:00+00,2959,3,10,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-05-08T15:00:00+00,2025-05-11T15:00:00+00,
PED-2025-003002,2025-06-24T15:00:00+00,3486,3,13,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-06-25T15:00:00+00,2025-06-28T15:00:00+00,
PED-2025-003003,2025-07-13T15:00:00+00,2358,3,16,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-07-14T15:00:00+00,2025-07-17T15:00:00+00,
PED-2025-003004,2025-08-02T15:00:00+00,2724,3,19,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-08-03T15:00:00+00,2025-08-06T15:00:00+00,
PED-2025-003005,2025-09-19T15:00:00+00,3298,3,1,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-09-20T15:00:00+00,2025-09-23T15:00:00+00,
PED-2025-003006,2025-10-08T15:00:00+00,2284,3,4,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-10-09T15:00:00+00,2025-10-12T15:00:00+00,
PED-2025-003007,2025-11-25T15:00:00+00,2927,3,7,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-11-26T15:00:00+00,2025-11-29T15:00:00+00,
PED-2025-003008,2025-11-14T15:00:00+00,3378,3,10,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-11-15T15:00:00+00,2025-11-18T15:00:00+00,
PED-2025-003009,2025-12-03T15:00:00+00,3003,3,13,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-12-04T15:00:00+00,2025-12-07T15:00:00+00,
PED-2025-003010,2025-01-20T15:00:00+00,2232,3,16,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-01-21T15:00:00+00,2025-01-24T15:00:00+00,
PED-2025-003011,2025-02-09T15:00:00+00,2370,3,19,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-02-10T15:00:00+00,2025-02-13T15:00:00+00,
PED-2025-003012,2025-03-26T15:00:00+00,3304,3,1,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-03-27T15:00:00+00,2025-03-30T15:00:00+00,
PED-2025-003013,2025-04-15T15:00:00+00,3399,3,4,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-04-16T15:00:00+00,2025-04-19T15:00:00+00,
PED-2025-003014,2025-05-04T15:00:00+00,2847,3,7,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-05-05T15:00:00+00,2025-05-08T15:00:00+00,
PED-2025-003015,2025-06-21T15:00:00+00,2785,3,10,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-06-22T15:00:00+00,2025-06-25T15:00:00+00,
PED-2025-003016,2025-07-10T15:00:00+00,2532,3,13,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-07-11T15:00:00+00,2025-07-14T15:00:00+00,
PED-2025-003017,2025-08-27T15:00:00+00,3273,3,16,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-08-28T15:00:00+00,2025-08-31T15:00:00+00,
PED-2025-003018,2025-09-16T15:00:00+00,2962,3,19,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-09-17T15:00:00+00,2025-09-20T15:00:00+00,
PED-2025-003019,2025-10-05T15:00:00+00,701,3,1,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-10-06T15:00:00+00,2025-10-09T15:00:00+00,
PED-2025-003020,2025-11-22T15:00:00+00,3517,3,4,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-11-23T15:00:00+00,2025-11-26T15:00:00+00,
PED-2025-003021,2025-11-11T15:00:00+00,2178,3,7,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-11-12T15:00:00+00,2025-11-15T15:00:00+00,
PED-2025-003022,2025-12-28T15:00:00+00,2998,3,10,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-12-29T15:00:00+00,2026-01-01T15:00:00+00,
PED-2025-003023,2025-01-17T15:00:00+00,2173,3,13,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-01-18T15:00:00+00,2025-01-21T15:00:00+00,
PED-2025-003024,2025-02-06T15:00:00+00,3296,3,16,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-02-07T15:00:00+00,2025-02-10T15:00:00+00,
PED-2025-003025,2025-03-23T15:00:00+00,3497,3,19,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-03-24T15:00:00+00,2025-03-27T15:00:00+00,
PED-2025-003026,2025-04-12T15:00:00+00,2032,3,1,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-04-13T15:00:00+00,2025-04-16T15:00:00+00,
PED-2025-003027,2025-05-01T15:00:00+00,2760,3,4,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-05-02T15:00:00+00,2025-05-05T15:00:00+00,
PED-2025-003028,2025-06-18T15:00:00+00,2195,3,7,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-06-19T15:00:00+00,2025-06-22T15:00:00+00,
PED-2025-003029,2025-07-07T15:00:00+00,2195,3,10,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-07-08T15:00:00+00,2025-07-11T15:00:00+00,
PED-2025-003030,2025-08-24T15:00:00+00,2878,3,13,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-08-25T15:00:00+00,2025-08-28T15:00:00+00,
PED-2025-003031,2025-09-13T15:00:00+00,2460,3,16,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-09-14T15:00:00+00,2025-09-17T15:00:00+00,
PED-2025-003032,2025-10-02T15:00:00+00,2817,3,19,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-10-03T15:00:00+00,2025-10-06T15:00:00+00,
PED-2025-003033,2025-11-19T15:00:00+00,1556,3,1,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-11-20T15:00:00+00,2025-11-23T15:00:00+00,
PED-2025-003034,2025-11-08T15:00:00+00,2930,3,4,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-11-09T15:00:00+00,2025-11-12T15:00:00+00,
PED-2025-003035,2025-12-25T15:00:00+00,1742,3,7,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-12-26T15:00:00+00,2025-12-29T15:00:00+00,
PED-2025-003036,2025-01-14T15:00:00+00,3085,3,10,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-01-15T15:00:00+00,2025-01-18T15:00:00+00,
PED-2025-003037,2025-02-03T15:00:00+00,1093,3,13,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-02-04T15:00:00+00,2025-02-07T15:00:00+00,
PED-2025-003038,2025-03-20T15:00:00+00,2871,3,16,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-03-21T15:00:00+00,2025-03-24T15:00:00+00,
PED-2025-003039,2025-04-09T15:00:00+00,3400,3,19,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-04-10T15:00:00+00,2025-04-13T15:00:00+00,
PED-2025-003040,2025-05-26T15:00:00+00,3379,3,1,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-05-27T15:00:00+00,2025-05-30T15:00:00+00,
PED-2025-003041,2025-06-15T15:00:00+00,2163,3,4,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-06-16T15:00:00+00,2025-06-19T15:00:00+00,
PED-2025-003042,2025-07-04T15:00:00+00,2499,3,7,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-07-05T15:00:00+00,2025-07-08T15:00:00+00,
PED-2025-003043,2025-08-21T15:00:00+00,1209,3,10,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-08-22T15:00:00+00,2025-08-25T15:00:00+00,
PED-2025-003044,2025-09-10T15:00:00+00,2664,3,13,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-09-11T15:00:00+00,2025-09-14T15:00:00+00,
PED-2025-003045,2025-10-27T15:00:00+00,3375,3,16,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-10-28T15:00:00+00,2025-10-31T15:00:00+00,
PED-2025-003046,2025-11-16T15:00:00+00,1462,3,19,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-11-17T15:00:00+00,2025-11-20T15:00:00+00,
PED-2025-003047,2025-11-05T15:00:00+00,1296,3,1,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-11-06T15:00:00+00,2025-11-09T15:00:00+00,
PED-2025-003048,2025-12-22T15:00:00+00,1403,3,4,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-12-23T15:00:00+00,2025-12-26T15:00:00+00,
PED-2025-003049,2025-01-11T15:00:00+00,2804,3,7,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-01-12T15:00:00+00,2025-01-15T15:00:00+00,
PED-2025-003050,2025-02-28T15:00:00+00,1501,3,10,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-03-01T15:00:00+00,2025-03-04T15:00:00+00,
PED-2025-003051,2025-03-17T15:00:00+00,2642,3,13,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-03-18T15:00:00+00,2025-03-21T15:00:00+00,
PED-2025-003052,2025-04-06T15:00:00+00,2946,3,16,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-04-07T15:00:00+00,2025-04-10T15:00:00+00,
PED-2025-003053,2025-05-23T15:00:00+00,1134,3,19,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-05-24T15:00:00+00,2025-05-27T15:00:00+00,
PED-2025-003054,2025-06-12T15:00:00+00,1981,3,1,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-06-13T15:00:00+00,2025-06-16T15:00:00+00,
PED-2025-003055,2025-07-01T15:00:00+00,3194,3,4,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-07-02T15:00:00+00,2025-07-05T15:00:00+00,
PED-2025-003056,2025-08-18T15:00:00+00,1727,3,7,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-08-19T15:00:00+00,2025-08-22T15:00:00+00,
PED-2025-003057,2025-09-07T15:00:00+00,3496,3,10,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-09-08T15:00:00+00,2025-09-11T15:00:00+00,
PED-2025-003058,2025-10-24T15:00:00+00,2653,3,13,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-10-25T15:00:00+00,2025-10-28T15:00:00+00,
PED-2025-003059,2025-11-13T15:00:00+00,3371,3,16,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-11-14T15:00:00+00,2025-11-17T15:00:00+00,
PED-2025-003060,2025-11-02T15:00:00+00,1594,3,19,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-11-03T15:00:00+00,2025-11-06T15:00:00+00,
PED-2025-003061,2025-12-19T15:00:00+00,1530,3,1,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-12-20T15:00:00+00,2025-12-23T15:00:00+00,
PED-2025-003062,2025-01-08T15:00:00+00,3281,3,4,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-01-09T15:00:00+00,2025-01-12T15:00:00+00,
PED-2025-003063,2025-02-25T15:00:00+00,2361,3,7,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-02-26T15:00:00+00,2025-03-01T15:00:00+00,
PED-2025-003064,2025-03-14T15:00:00+00,2344,3,10,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-03-15T15:00:00+00,2025-03-18T15:00:00+00,
PED-2025-003065,2025-04-03T15:00:00+00,2916,3,13,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-04-04T15:00:00+00,2025-04-07T15:00:00+00,
PED-2025-003066,2025-05-20T15:00:00+00,2287,3,16,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-05-21T15:00:00+00,2025-05-24T15:00:00+00,
PED-2025-003067,2025-06-09T15:00:00+00,3573,3,19,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-06-10T15:00:00+00,2025-06-13T15:00:00+00,
PED-2025-003068,2025-07-26T15:00:00+00,27,3,1,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-07-27T15:00:00+00,2025-07-30T15:00:00+00,
PED-2025-003069,2025-08-15T15:00:00+00,2638,3,4,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-08-16T15:00:00+00,2025-08-19T15:00:00+00,
PED-2025-003070,2025-09-04T15:00:00+00,3482,3,7,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-09-05T15:00:00+00,2025-09-08T15:00:00+00,
PED-2025-003071,2025-10-21T15:00:00+00,1723,3,10,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-10-22T15:00:00+00,2025-10-25T15:00:00+00,
PED-2025-003072,2025-11-10T15:00:00+00,2593,3,13,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-11-11T15:00:00+00,2025-11-14T15:00:00+00,
PED-2025-003073,2025-11-27T15:00:00+00,2619,3,16,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-11-28T15:00:00+00,2025-12-01T15:00:00+00,
PED-2025-003074,2025-12-16T15:00:00+00,3532,3,19,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-12-17T15:00:00+00,2025-12-20T15:00:00+00,
PED-2025-003075,2025-01-05T15:00:00+00,1549,3,1,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-01-06T15:00:00+00,2025-01-09T15:00:00+00,
PED-2025-003076,2025-02-22T15:00:00+00,2080,3,4,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-02-23T15:00:00+00,2025-02-26T15:00:00+00,
PED-2025-003077,2025-03-11T15:00:00+00,2251,3,7,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-03-12T15:00:00+00,2025-03-15T15:00:00+00,
PED-2025-003078,2025-04-28T15:00:00+00,2604,3,10,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-04-29T15:00:00+00,2025-05-02T15:00:00+00,
PED-2025-003079,2025-05-17T15:00:00+00,2762,3,13,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-05-18T15:00:00+00,2025-05-21T15:00:00+00,
PED-2025-003080,2025-06-06T15:00:00+00,2676,3,16,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-06-07T15:00:00+00,2025-06-10T15:00:00+00,
PED-2025-003081,2025-07-23T15:00:00+00,3100,3,19,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-07-24T15:00:00+00,2025-07-27T15:00:00+00,
PED-2025-003082,2025-08-12T15:00:00+00,2825,3,1,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-08-13T15:00:00+00,2025-08-16T15:00:00+00,
PED-2025-003083,2025-09-01T15:00:00+00,2792,3,4,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-09-02T15:00:00+00,2025-09-05T15:00:00+00,
PED-2025-003084,2025-10-18T15:00:00+00,2919,3,7,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-10-19T15:00:00+00,2025-10-22T15:00:00+00,
PED-2025-003085,2025-11-07T15:00:00+00,3544,3,10,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-11-08T15:00:00+00,2025-11-11T15:00:00+00,
PED-2025-003086,2025-11-24T15:00:00+00,515,3,13,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-11-25T15:00:00+00,2025-11-28T15:00:00+00,
PED-2025-003087,2025-12-13T15:00:00+00,3099,3,16,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-12-14T15:00:00+00,2025-12-17T15:00:00+00,
PED-2025-003088,2025-01-02T15:00:00+00,609,3,19,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-01-03T15:00:00+00,2025-01-06T15:00:00+00,
PED-2025-003089,2025-02-19T15:00:00+00,2990,3,1,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-02-20T15:00:00+00,2025-02-23T15:00:00+00,
PED-2025-003090,2025-03-08T15:00:00+00,2018,3,4,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-03-09T15:00:00+00,2025-03-12T15:00:00+00,
PED-2025-003091,2025-04-25T15:00:00+00,2481,3,7,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-04-26T15:00:00+00,2025-04-29T15:00:00+00,
PED-2025-003092,2025-05-14T15:00:00+00,2207,3,10,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-05-15T15:00:00+00,2025-05-18T15:00:00+00,
PED-2025-003093,2025-06-03T15:00:00+00,3374,3,13,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-06-04T15:00:00+00,2025-06-07T15:00:00+00,
PED-2025-003094,2025-07-20T15:00:00+00,2702,3,16,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-07-21T15:00:00+00,2025-07-24T15:00:00+00,
PED-2025-003095,2025-08-09T15:00:00+00,2928,3,19,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-08-10T15:00:00+00,2025-08-13T15:00:00+00,
PED-2025-003096,2025-09-26T15:00:00+00,3511,3,1,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-09-27T15:00:00+00,2025-09-30T15:00:00+00,
PED-2025-003097,2025-10-15T15:00:00+00,469,3,4,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-10-16T15:00:00+00,2025-10-19T15:00:00+00,
PED-2025-003098,2025-11-04T15:00:00+00,2733,3,7,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-11-05T15:00:00+00,2025-11-08T15:00:00+00,
PED-2025-003099,2025-11-21T15:00:00+00,3386,3,10,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-11-22T15:00:00+00,2025-11-25T15:00:00+00,
PED-2025-003100,2025-12-10T15:00:00+00,2888,3,13,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-12-11T15:00:00+00,2025-12-14T15:00:00+00,
PED-2025-003101,2025-01-27T15:00:00+00,458,3,16,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-01-28T15:00:00+00,2025-01-31T15:00:00+00,
PED-2025-003102,2025-02-16T15:00:00+00,1108,3,19,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-02-17T15:00:00+00,2025-02-20T15:00:00+00,
PED-2025-003103,2025-03-05T15:00:00+00,1509,3,1,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-03-06T15:00:00+00,2025-03-09T15:00:00+00,
PED-2025-003104,2025-04-22T15:00:00+00,1303,3,4,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-04-23T15:00:00+00,2025-04-26T15:00:00+00,
PED-2025-003105,2025-05-11T15:00:00+00,1543,3,7,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-05-12T15:00:00+00,2025-05-15T15:00:00+00,
PED-2025-003106,2025-06-28T15:00:00+00,2553,3,10,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-06-29T15:00:00+00,2025-07-02T15:00:00+00,
PED-2025-003107,2025-07-17T15:00:00+00,1689,3,13,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-07-18T15:00:00+00,2025-07-21T15:00:00+00,
PED-2025-003108,2025-08-06T15:00:00+00,2115,3,16,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-08-07T15:00:00+00,2025-08-10T15:00:00+00,
PED-2025-003109,2025-09-23T15:00:00+00,2627,3,19,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-09-24T15:00:00+00,2025-09-27T15:00:00+00,
PED-2025-003110,2025-10-12T15:00:00+00,2592,3,1,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-10-13T15:00:00+00,2025-10-16T15:00:00+00,
PED-2025-003111,2025-11-01T15:00:00+00,3236,3,4,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-11-02T15:00:00+00,2025-11-05T15:00:00+00,
PED-2025-003112,2025-11-18T15:00:00+00,3284,3,7,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-11-19T15:00:00+00,2025-11-22T15:00:00+00,
PED-2025-003113,2025-12-07T15:00:00+00,1103,3,10,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-12-08T15:00:00+00,2025-12-11T15:00:00+00,
PED-2025-003114,2025-01-24T15:00:00+00,2705,3,13,ENTREGUE,SEM_DEVOLUCAO,,,0.00,2025-01-25T15:00:00+00,2025-01-28T15:00:00+00,
