pedido_id,sequencia,data_pagamento,meio_pagamento,tipo_evento,status,valor,parcelas,pagamento_origem_id,devolucao_id
11771,1,2025-05-22T15:00:00+00,PIX,COBRANCA,APROVADO,1474.24,1,,
11772,1,2025-06-11T15:00:00+00,PIX,COBRANCA,APROVADO,972.01,1,,
11773,1,2025-07-28T15:00:00+00,PIX,COBRANCA,APROVADO,623.22,1,,
11774,1,2025-08-17T15:00:00+00,PIX,COBRANCA,APROVADO,1139.15,1,,
11775,1,2025-09-06T15:00:00+00,PIX,COBRANCA,APROVADO,1687.96,1,,
11776,1,2025-10-23T15:00:00+00,PIX,COBRANCA,APROVADO,1119.97,1,,
11777,1,2025-11-12T15:00:00+00,PIX,COBRANCA,APROVADO,705.42,1,,
11778,1,2025-11-29T15:00:00+00,PIX,COBRANCA,APROVADO,1287.11,1,,
11779,1,2025-12-18T15:00:00+00,PIX,COBRANCA,APROVADO,1901.68,1,,
11780,1,2025-01-07T15:00:00+00,PIX,COBRANCA,APROVADO,1267.93,1,,
11781,1,2025-02-24T15:00:00+00,PIX,COBRANCA,APROVADO,713.73,1,,
11782,1,2025-03-13T15:00:00+00,PIX,COBRANCA,APROVADO,1108.58,1,,
11783,1,2025-04-02T15:00:00+00,PIX,COBRANCA,APROVADO,1950.02,1,,
11784,1,2025-05-19T15:00:00+00,PIX,COBRANCA,APROVADO,1196.66,1,,
11785,1,2025-06-08T15:00:00+00,PIX,COBRANCA,APROVADO,764.03,1,,
11786,1,2025-07-25T15:00:00+00,PIX,COBRANCA,APROVADO,727.73,1,,
11787,1,2025-08-14T15:00:00+00,PIX,COBRANCA,APROVADO,994.23,1,,
11788,1,2025-09-03T15:00:00+00,PIX,COBRANCA,APROVADO,1338.62,1,,
11789,1,2025-10-20T15:00:00+00,PIX,COBRANCA,APROVADO,413.34,1,,
11790,1,2025-11-09T15:00:00+00,PIX,COBRANCA,APROVADO,773.88,1,,
11791,1,2025-11-26T15:00:00+00,PIX,COBRANCA,APROVADO,1305.10,1,,
11792,1,2025-12-15T15:00:00+00,PIX,COBRANCA,APROVADO,264.53,1,,
11793,1,2025-01-04T15:00:00+00,PIX,COBRANCA,APROVADO,245.31,1,,
11794,1,2025-02-21T15:00:00+00,PIX,COBRANCA,APROVADO,409.18,1,,
11795,1,2025-03-10T15:00:00+00,PIX,COBRANCA,APROVADO,670.41,1,,
11796,1,2025-04-27T15:00:00+00,PIX,COBRANCA,APROVADO,428.66,1,,
11797,1,2025-05-16T15:00:00+00,PIX,COBRANCA,APROVADO,270.50,1,,
11798,1,2025-06-05T15:00:00+00,PIX,COBRANCA,APROVADO,594.17,1,,
11799,1,2025-07-22T15:00:00+00,PIX,COBRANCA,APROVADO,801.52,1,,
11800,1,2025-08-11T15:00:00+00,PIX,COBRANCA,APROVADO,495.57,1,,
11801,1,2025-09-28T15:00:00+00,PIX,COBRANCA,APROVADO,431.42,1,,
11802,1,2025-10-17T15:00:00+00,PIX,COBRANCA,APROVADO,793.91,1,,
11803,1,2025-11-06T15:00:00+00,PIX,COBRANCA,APROVADO,1189.28,1,,
11804,1,2025-11-23T15:00:00+00,PIX,COBRANCA,APROVADO,774.73,1,,
11805,1,2025-12-12T15:00:00+00,PIX,COBRANCA,APROVADO,513.62,1,,
11806,1,2025-01-29T15:00:00+00,PIX,COBRANCA,APROVADO,941.87,1,,
11807,1,2025-02-18T15:00:00+00,PIX,COBRANCA,APROVADO,1403.00,1,,
11808,1,2025-03-07T15:00:00+00,PIX,COBRANCA,APROVADO,922.69,1,,
11809,1,2025-04-24T15:00:00+00,PIX,COBRANCA,APROVADO,595.82,1,,
11810,1,2025-05-13T15:00:00+00,PIX,COBRANCA,APROVADO,1089.83,1,,
11811,1,2025-06-02T15:00:00+00,PIX,COBRANCA,APROVADO,1616.72,1,,
11812,1,2025-07-19T15:00:00+00,PIX,COBRANCA,APROVADO,1070.65,1,,
11813,1,2025-08-08T15:00:00+00,PIX,COBRANCA,APROVADO,678.02,1,,
11814,1,2025-09-25T15:00:00+00,PIX,COBRANCA,APROVADO,1237.79,1,,
11815,1,2025-10-14T15:00:00+00,PIX,COBRANCA,APROVADO,1830.44,1,,
11816,1,2025-11-03T15:00:00+00,PIX,COBRANCA,APROVADO,1218.61,1,,
11817,1,2025-11-20T15:00:00+00,PIX,COBRANCA,APROVADO,760.22,1,,
11818,1,2025-12-09T15:00:00+00,PIX,COBRANCA,APROVADO,1385.75,1,,
11819,1,2025-01-26T15:00:00+00,PIX,COBRANCA,APROVADO,2044.16,1,,
11820,1,2025-02-15T15:00:00+00,PIX,COBRANCA,APROVADO,1366.57,1,,
11821,1,2025-03-04T15:00:00+00,PIX,COBRANCA,APROVADO,842.42,1,,
11822,1,2025-04-21T15:00:00+00,PIX,COBRANCA,APROVADO,1533.71,1,,
11823,1,2025-05-10T15:00:00+00,PIX,COBRANCA,APROVADO,2257.88,1,,
11824,1,2025-06-27T15:00:00+00,PIX,COBRANCA,APROVADO,1361.09,1,,
11825,1,2025-07-16T15:00:00+00,PIX,COBRANCA,APROVADO,464.30,1,,
11826,1,2025-08-05T15:00:00+00,PIX,COBRANCA,APROVADO,914.47,1,,
11827,1,2025-09-22T15:00:00+00,PIX,COBRANCA,APROVADO,1397.52,1,,
11828,1,2025-10-11T15:00:00+00,PIX,COBRANCA,APROVADO,1509.05,1,,
11829,1,2025-11-28T15:00:00+00,PIX,COBRANCA,APROVADO,239.62,1,,
11830,1,2025-11-17T15:00:00+00,PIX,COBRANCA,APROVADO,448.67,1,,
11831,1,2025-12-06T15:00:00+00,PIX,COBRANCA,APROVADO,624.59,1,,
11832,1,2025-01-23T15:00:00+00,PIX,COBRANCA,APROVADO,342.83,1,,
11833,1,2025-02-12T15:00:00+00,PIX,COBRANCA,APROVADO,295.71,1,,
11834,1,2025-03-29T15:00:00+00,PIX,COBRANCA,APROVADO,490.31,1,,
11835,1,2025-04-18T15:00:00+00,PIX,COBRANCA,APROVADO,792.60,1,,
11836,1,2025-05-07T15:00:00+00,PIX,COBRANCA,APROVADO,516.86,1,,
11837,1,2025-06-24T15:00:00+00,PIX,COBRANCA,APROVADO,312.68,1,,
11838,1,2025-07-13T15:00:00+00,PIX,COBRANCA,APROVADO,685.15,1,,
11839,1,2025-08-02T15:00:00+00,PIX,COBRANCA,APROVADO,918.77,1,,
11840,1,2025-09-19T15:00:00+00,PIX,COBRANCA,APROVADO,567.30,1,,
11841,1,2025-10-08T15:00:00+00,PIX,COBRANCA,APROVADO,423.33,1,,
11842,1,2025-11-25T15:00:00+00,PIX,COBRANCA,APROVADO,689.61,1,,
11843,1,2025-11-14T15:00:00+00,PIX,COBRANCA,APROVADO,1226.58,1,,
11844,1,2025-12-03T15:00:00+00,PIX,COBRANCA,APROVADO,738.51,1,,
11845,1,2025-01-20T15:00:00+00,PIX,COBRANCA,APROVADO,501.80,1,,
11846,1,2025-02-09T15:00:00+00,PIX,COBRANCA,APROVADO,906.68,1,,
11847,1,2025-03-26T15:00:00+00,PIX,COBRANCA,APROVADO,1193.94,1,,
11848,1,2025-04-15T15:00:00+00,PIX,COBRANCA,APROVADO,964.30,1,,
11849,1,2025-05-04T15:00:00+00,PIX,COBRANCA,APROVADO,534.45,1,,
11850,1,2025-06-21T15:00:00+00,PIX,COBRANCA,APROVADO,1070.79,1,,
11851,1,2025-07-10T15:00:00+00,PIX,COBRANCA,APROVADO,1759.20,1,,
11852,1,2025-08-27T15:00:00+00,PIX,COBRANCA,APROVADO,1169.29,1,,
11853,1,2025-09-16T15:00:00+00,PIX,COBRANCA,APROVADO,732.82,1,,
11854,1,2025-10-05T15:00:00+00,PIX,COBRANCA,APROVADO,1336.43,1,,
11855,1,2025-11-22T15:00:00+00,PIX,COBRANCA,APROVADO,1972.92,1,,
11856,1,2025-11-11T15:00:00+00,PIX,COBRANCA,APROVADO,1317.25,1,,
11857,1,2025-12-28T15:00:00+00,PIX,COBRANCA,APROVADO,815.02,1,,
11858,1,2025-01-17T15:00:00+00,PIX,COBRANCA,APROVADO,1484.39,1,,
11859,1,2025-02-06T15:00:00+00,PIX,COBRANCA,APROVADO,2186.64,1,,
11860,1,2025-03-23T15:00:00+00,PIX,COBRANCA,APROVADO,1465.21,1,,
11861,1,2025-04-12T15:00:00+00,PIX,COBRANCA,APROVADO,436.90,1,,
11862,1,2025-05-29T15:00:00+00,PIX,COBRANCA,APROVADO,865.15,1,,
11863,1,2025-06-18T15:00:00+00,PIX,COBRANCA,APROVADO,1326.28,1,,
11864,1,2025-07-07T15:00:00+00,PIX,COBRANCA,APROVADO,1459.73,1,,
11865,1,2025-08-24T15:00:00+00,PIX,COBRANCA,APROVADO,519.10,1,,
11866,1,2025-09-13T15:00:00+00,PIX,COBRANCA,APROVADO,1013.11,1,,
11867,1,2025-10-02T15:00:00+00,PIX,COBRANCA,APROVADO,619.36,1,,
11868,1,2025-11-19T15:00:00+00,PIX,COBRANCA,APROVADO,380.17,1,,
11869,1,2025-11-08T15:00:00+00,PIX,COBRANCA,APROVADO,294.42,1,,
11870,1,2025-12-25T15:00:00+00,PIX,COBRANCA,APROVADO,547.31,1,,
11871,1,2025-01-14T15:00:00+00,PIX,COBRANCA,APROVADO,833.08,1,,
11872,1,2025-02-03T15:00:00+00,PIX,COBRANCA,APROVADO,528.13,1,,
11873,1,2025-03-20T15:00:00+00,PIX,COBRANCA,APROVADO,376.62,1,,
11874,1,2025-04-09T15:00:00+00,PIX,COBRANCA,APROVADO,695.27,1,,
11875,1,2025-05-26T15:00:00+00,PIX,COBRANCA,APROVADO,1046.80,1,,
11876,1,2025-06-15T15:00:00+00,PIX,COBRANCA,APROVADO,676.09,1,,
11877,1,2025-07-04T15:00:00+00,PIX,COBRANCA,APROVADO,458.82,1,,
11878,1,2025-08-21T15:00:00+00,PIX,COBRANCA,APROVADO,843.23,1,,
11879,1,2025-09-10T15:00:00+00,PIX,COBRANCA,APROVADO,1260.52,1,,
11880,1,2025-10-27T15:00:00+00,PIX,COBRANCA,APROVADO,824.05,1,,
11881,1,2025-11-16T15:00:00+00,PIX,COBRANCA,APROVADO,489.30,1,,
11882,1,2025-11-05T15:00:00+00,PIX,COBRANCA,APROVADO,765.79,1,,
11883,1,2025-12-22T15:00:00+00,PIX,COBRANCA,APROVADO,1358.13,1,,
11884,1,2025-01-11T15:00:00+00,PIX,COBRANCA,APROVADO,821.84,1,,
11885,1,2025-02-28T15:00:00+00,PIX,COBRANCA,APROVADO,549.50,1,,
11886,1,2025-03-17T15:00:00+00,PIX,COBRANCA,APROVADO,992.67,1,,
11887,1,2025-04-06T15:00:00+00,PIX,COBRANCA,APROVADO,1304.10,1,,
11888,1,2025-05-23T15:00:00+00,PIX,COBRANCA,APROVADO,1057.44,1,,
11889,1,2025-06-12T15:00:00+00,PIX,COBRANCA,APROVADO,579.40,1,,
11890,1,2025-07-29T15:00:00+00,PIX,COBRANCA,APROVADO,1120.52,1,,
11891,1,2025-08-18T15:00:00+00,PIX,COBRANCA,APROVADO,1658.26,1,,
11892,1,2025-09-07T15:00:00+00,PIX,COBRANCA,APROVADO,1008.94,1,,
11893,1,2025-10-24T15:00:00+00,PIX,COBRANCA,APROVADO,724.28,1,,
11894,1,2025-11-13T15:00:00+00,PIX,COBRANCA,APROVADO,1179.68,1,,
11895,1,2025-11-02T15:00:00+00,PIX,COBRANCA,APROVADO,1831.32,1,,
11896,1,2025-12-19T15:00:00+00,PIX,COBRANCA,APROVADO,1266.77,1,,
11897,1,2025-01-08T15:00:00+00,PIX,COBRANCA,APROVADO,671.35,1,,
11898,1,2025-02-25T15:00:00+00,PIX,COBRANCA,APROVADO,767.90,1,,
11899,1,2025-03-14T15:00:00+00,PIX,COBRANCA,APROVADO,1056.37,1,,
11900,1,2025-04-03T15:00:00+00,PIX,COBRANCA,APROVADO,1070.97,1,,
11901,1,2025-05-20T15:00:00+00,PIX,COBRANCA,APROVADO,491.70,1,,
11902,1,2025-06-09T15:00:00+00,PIX,COBRANCA,APROVADO,963.79,1,,
11903,1,2025-07-26T15:00:00+00,PIX,COBRANCA,APROVADO,1468.76,1,,
11904,1,2025-08-15T15:00:00+00,PIX,COBRANCA,APROVADO,330.85,1,,
11905,1,2025-09-04T15:00:00+00,PIX,COBRANCA,APROVADO,267.02,1,,
11906,1,2025-10-21T15:00:00+00,PIX,COBRANCA,APROVADO,497.99,1,,
11907,1,2025-11-10T15:00:00+00,PIX,COBRANCA,APROVADO,761.84,1,,
11908,1,2025-11-27T15:00:00+00,PIX,COBRANCA,APROVADO,478.81,1,,
11909,1,2025-12-16T15:00:00+00,PIX,COBRANCA,APROVADO,349.22,1,,
11910,1,2025-01-05T15:00:00+00,PIX,COBRANCA,APROVADO,645.95,1,,
11911,1,2025-02-22T15:00:00+00,PIX,COBRANCA,APROVADO,975.56,1,,
11912,1,2025-03-11T15:00:00+00,PIX,COBRANCA,APROVADO,626.77,1,,
11913,1,2025-04-28T15:00:00+00,PIX,COBRANCA,APROVADO,431.42,1,,
11914,1,2025-05-17T15:00:00+00,PIX,COBRANCA,APROVADO,793.91,1,,
11915,1,2025-06-06T15:00:00+00,PIX,COBRANCA,APROVADO,1189.28,1,,
11916,1,2025-07-23T15:00:00+00,PIX,COBRANCA,APROVADO,774.73,1,,
11917,1,2025-08-12T15:00:00+00,PIX,COBRANCA,APROVADO,513.62,1,,
11918,1,2025-09-29T15:00:00+00,PIX,COBRANCA,APROVADO,941.87,1,,
11919,1,2025-10-18T15:00:00+00,PIX,COBRANCA,APROVADO,1403.00,1,,
11920,1,2025-11-07T15:00:00+00,PIX,COBRANCA,APROVADO,922.69,1,,
11921,1,2025-11-24T15:00:00+00,PIX,COBRANCA,APROVADO,595.82,1,,
11922,1,2025-12-13T15:00:00+00,PIX,COBRANCA,APROVADO,1089.83,1,,
11923,1,2025-01-02T15:00:00+00,PIX,COBRANCA,APROVADO,1616.72,1,,
11924,1,2025-02-19T15:00:00+00,PIX,COBRANCA,APROVADO,1070.65,1,,
11925,1,2025-03-08T15:00:00+00,PIX,COBRANCA,APROVADO,678.02,1,,
11926,1,2025-04-25T15:00:00+00,PIX,COBRANCA,APROVADO,1237.79,1,,
11927,1,2025-05-14T15:00:00+00,PIX,COBRANCA,APROVADO,1830.44,1,,
11928,1,2025-06-03T15:00:00+00,PIX,COBRANCA,APROVADO,1218.61,1,,
11929,1,2025-07-20T15:00:00+00,PIX,COBRANCA,APROVADO,760.22,1,,
11930,1,2025-08-09T15:00:00+00,PIX,COBRANCA,APROVADO,1385.75,1,,
11931,1,2025-09-26T15:00:00+00,PIX,COBRANCA,APROVADO,1868.81,1,,
11932,1,2025-10-15T15:00:00+00,PIX,COBRANCA,APROVADO,1087.32,1,,
11933,1,2025-11-04T15:00:00+00,PIX,COBRANCA,APROVADO,774.68,1,,
11934,1,2025-11-21T15:00:00+00,PIX,COBRANCA,APROVADO,1260.81,1,,
11935,1,2025-12-10T15:00:00+00,PIX,COBRANCA,APROVADO,1953.51,1,,
11936,1,2025-01-27T15:00:00+00,PIX,COBRANCA,APROVADO,1224.62,1,,
11937,1,2025-02-16T15:00:00+00,PIX,COBRANCA,APROVADO,368.31,1,,
11938,1,2025-03-05T15:00:00+00,PIX,COBRANCA,APROVADO,858.84,1,,
11939,1,2025-04-22T15:00:00+00,PIX,COBRANCA,APROVADO,1173.68,1,,
11940,1,2025-05-11T15:00:00+00,PIX,COBRANCA,APROVADO,1145.17,1,,
11941,1,2025-06-28T15:00:00+00,PIX,COBRANCA,APROVADO,208.79,1,,
11942,1,2025-07-17T15:00:00+00,PIX,COBRANCA,APROVADO,346.86,1,,
11943,1,2025-08-06T15:00:00+00,PIX,COBRANCA,APROVADO,634.82,1,,
11944,1,2025-09-23T15:00:00+00,PIX,COBRANCA,APROVADO,363.70,1,,
11945,1,2025-10-12T15:00:00+00,PIX,COBRANCA,APROVADO,287.27,1,,
11946,1,2025-11-29T15:00:00+00,PIX,COBRANCA,APROVADO,519.47,1,,
11947,1,2025-11-18T15:00:00+00,PIX,COBRANCA,APROVADO,698.31,1,,
11948,1,2025-12-07T15:00:00+00,PIX,COBRANCA,APROVADO,545.11,1,,
11949,1,2025-01-24T15:00:00+00,PIX,COBRANCA,APROVADO,332.26,1,,
11950,1,2025-02-13T15:00:00+00,PIX,COBRANCA,APROVADO,676.23,1,,
11951,1,2025-03-02T15:00:00+00,PIX,COBRANCA,APROVADO,1118.04,1,,
11952,1,2025-04-19T15:00:00+00,PIX,COBRANCA,APROVADO,725.41,1,,
11953,1,2025-05-08T15:00:00+00,PIX,COBRANCA,APROVADO,486.22,1,,
11954,1,2025-06-25T15:00:00+00,PIX,COBRANCA,APROVADO,892.55,1,,
11955,1,2025-07-14T15:00:00+00,PIX,COBRANCA,APROVADO,1331.76,1,,
11956,1,2025-08-03T15:00:00+00,PIX,COBRANCA,APROVADO,873.37,1,,
11957,1,2025-09-20T15:00:00+00,PIX,COBRANCA,APROVADO,568.42,1,,
11958,1,2025-10-09T15:00:00+00,PIX,COBRANCA,APROVADO,1040.51,1,,
11959,1,2025-11-26T15:00:00+00,PIX,COBRANCA,APROVADO,1545.48,1,,
11960,1,2025-11-15T15:00:00+00,PIX,COBRANCA,APROVADO,1021.33,1,,
11961,1,2025-12-04T15:00:00+00,PIX,COBRANCA,APROVADO,650.62,1,,
11962,1,2025-01-21T15:00:00+00,PIX,COBRANCA,APROVADO,1188.47,1,,
11963,1,2025-02-10T15:00:00+00,PIX,COBRANCA,APROVADO,1759.20,1,,
11964,1,2025-03-27T15:00:00+00,PIX,COBRANCA,APROVADO,1169.29,1,,
11965,1,2025-04-16T15:00:00+00,PIX,COBRANCA,APROVADO,732.82,1,,
11966,1,2025-05-05T15:00:00+00,PIX,COBRANCA,APROVADO,1336.43,1,,
11967,1,2025-06-22T15:00:00+00,PIX,COBRANCA,APROVADO,1972.92,1,,
11968,1,2025-07-11T15:00:00+00,PIX,COBRANCA,APROVADO,1317.25,1,,
11969,1,2025-08-28T15:00:00+00,PIX,COBRANCA,APROVADO,815.02,1,,
11970,1,2025-09-17T15:00:00+00,PIX,COBRANCA,APROVADO,1484.39,1,,
11971,1,2025-10-06T15:00:00+00,PIX,COBRANCA,APROVADO,2186.64,1,,
11972,1,2025-11-23T15:00:00+00,PIX,COBRANCA,APROVADO,1465.21,1,,
11973,1,2025-11-12T15:00:00+00,PIX,COBRANCA,APROVADO,436.90,1,,
11974,1,2025-12-29T15:00:00+00,PIX,COBRANCA,APROVADO,865.15,1,,
11975,1,2025-01-18T15:00:00+00,PIX,COBRANCA,APROVADO,1326.28,1,,
11976,1,2025-02-07T15:00:00+00,PIX,COBRANCA,APROVADO,1459.73,1,,
11977,1,2025-03-24T15:00:00+00,PIX,COBRANCA,APROVADO,519.10,1,,
11978,1,2025-04-13T15:00:00+00,PIX,COBRANCA,APROVADO,1013.11,1,,
11979,1,2025-05-02T15:00:00+00,PIX,COBRANCA,APROVADO,619.36,1,,
11980,1,2025-06-19T15:00:00+00,PIX,COBRANCA,APROVADO,380.17,1,,
11981,1,2025-07-08T15:00:00+00,PIX,COBRANCA,APROVADO,264.90,1,,
11982,1,2025-08-25T15:00:00+00,PIX,COBRANCA,APROVADO,423.04,1,,
11983,1,2025-09-14T15:00:00+00,PIX,COBRANCA,APROVADO,766.30,1,,
11984,1,2025-10-03T15:00:00+00,PIX,COBRANCA,APROVADO,447.02,1,,
11985,1,2025-11-20T15:00:00+00,PIX,COBRANCA,APROVADO,334.94,1,,
11986,1,2025-11-09T15:00:00+00,PIX,COBRANCA,APROVADO,605.55,1,,
11987,1,2025-12-26T15:00:00+00,PIX,COBRANCA,APROVADO,808.47,1,,
11988,1,2025-01-15T15:00:00+00,PIX,COBRANCA,APROVADO,638.26,1,,
11989,1,2025-02-04T15:00:00+00,PIX,COBRANCA,APROVADO,377.16,1,,
11990,1,2025-03-21T15:00:00+00,PIX,COBRANCA,APROVADO,738.26,1,,
11991,1,2025-04-10T15:00:00+00,PIX,COBRANCA,APROVADO,1098.48,1,,
11992,1,2025-05-27T15:00:00+00,PIX,COBRANCA,APROVADO,656.35,1,,
11993,1,2025-06-16T15:00:00+00,PIX,COBRANCA,APROVADO,497.39,1,,
11994,1,2025-07-05T15:00:00+00,PIX,COBRANCA,APROVADO,814.70,1,,
11995,1,2025-08-22T15:00:00+00,PIX,COBRANCA,APROVADO,1281.43,1,,
11996,1,2025-09-11T15:00:00+00,PIX,COBRANCA,APROVADO,869.80,1,,
11997,1,2025-10-28T15:00:00+00,PIX,COBRANCA,APROVADO,481.48,1,,
11998,1,2025-11-17T15:00:00+00,PIX,COBRANCA,APROVADO,1049.01,1,,
11999,1,2025-11-06T15:00:00+00,PIX,COBRANCA,APROVADO,1387.88,1,,
12000,1,2025-12-23T15:00:00+00,PIX,COBRANCA,APROVADO,879.17,1,,
4001,2,2024-03-02T15:00:00+00,PIX,ESTORNO,APROVADO,80.69,1,5081,1
4002,2,2024-03-20T15:00:00+00,PIX,ESTORNO,APROVADO,84.80,1,5082,2
4003,2,2024-05-07T15:00:00+00,PIX,ESTORNO,APROVADO,88.91,1,5083,3
4004,2,2024-05-26T15:00:00+00,PIX,ESTORNO,APROVADO,93.02,1,5084,4
4005,2,2024-06-15T15:00:00+00,PIX,ESTORNO,APROVADO,97.13,1,5085,5
4006,2,2024-08-01T15:00:00+00,PIX,ESTORNO,APROVADO,101.24,1,5086,6
4007,2,2024-08-21T15:00:00+00,PIX,ESTORNO,APROVADO,105.35,1,5087,7
4008,2,2024-10-08T15:00:00+00,PIX,ESTORNO,APROVADO,109.46,1,5088,8
4009,2,2024-10-27T15:00:00+00,PIX,ESTORNO,APROVADO,113.57,1,5089,9
4010,2,2024-11-16T15:00:00+00,PIX,ESTORNO,APROVADO,117.68,1,5090,10
4011,2,2024-12-03T15:00:00+00,PIX,ESTORNO,APROVADO,121.79,1,5091,11
4012,2,2024-12-22T15:00:00+00,PIX,ESTORNO,APROVADO,125.90,1,5092,12
4013,2,2024-02-08T15:00:00+00,PIX,ESTORNO,APROVADO,130.01,1,5093,13
4014,2,2024-02-28T15:00:00+00,PIX,ESTORNO,APROVADO,134.12,1,5094,14
4015,2,2024-03-17T15:00:00+00,PIX,ESTORNO,APROVADO,138.23,1,5095,15
4016,2,2024-05-04T15:00:00+00,PIX,ESTORNO,APROVADO,142.34,1,5096,16
4017,2,2024-05-23T15:00:00+00,PIX,ESTORNO,APROVADO,146.45,1,5097,17
4018,2,2024-07-10T15:00:00+00,PIX,ESTORNO,APROVADO,150.56,1,5098,18
4019,2,2024-07-29T15:00:00+00,PIX,ESTORNO,APROVADO,154.67,1,5099,19
4020,2,2024-08-18T15:00:00+00,PIX,ESTORNO,APROVADO,158.78,1,5100,20
4021,2,2024-10-05T15:00:00+00,PIX,ESTORNO,APROVADO,162.89,1,5101,21
4022,2,2024-10-24T15:00:00+00,PIX,ESTORNO,APROVADO,167.00,1,5102,22
4023,2,2024-11-13T15:00:00+00,PIX,ESTORNO,APROVADO,171.11,1,5103,23
4024,2,2024-11-30T15:00:00+00,PIX,ESTORNO,APROVADO,175.22,1,5104,24
4025,2,2024-12-19T15:00:00+00,PIX,ESTORNO,APROVADO,179.33,1,5105,25
4026,2,2024-02-05T15:00:00+00,PIX,ESTORNO,APROVADO,183.44,1,5106,26
4027,2,2024-02-25T15:00:00+00,PIX,ESTORNO,APROVADO,34.11,1,5107,27
4028,2,2024-03-14T15:00:00+00,PIX,ESTORNO,APROVADO,38.22,1,5108,28
4029,2,2024-05-01T15:00:00+00,PIX,ESTORNO,APROVADO,42.33,1,5109,29
4030,2,2024-05-20T15:00:00+00,PIX,ESTORNO,APROVADO,46.44,1,5110,30
4031,2,2024-07-07T15:00:00+00,PIX,ESTORNO,APROVADO,50.55,1,5111,31
4032,2,2024-07-26T15:00:00+00,PIX,ESTORNO,APROVADO,43.73,1,5112,32
4033,2,2024-08-15T15:00:00+00,PIX,ESTORNO,APROVADO,55.84,1,5113,33
4034,2,2024-10-02T15:00:00+00,PIX,ESTORNO,APROVADO,53.45,1,5114,34
4035,2,2024-10-21T15:00:00+00,PIX,ESTORNO,APROVADO,50.25,1,5115,35
4036,2,2024-12-08T15:00:00+00,PIX,ESTORNO,APROVADO,63.99,1,5116,36
4037,2,2024-11-27T15:00:00+00,PIX,ESTORNO,APROVADO,60.17,1,5117,37
4038,2,2024-12-16T15:00:00+00,PIX,ESTORNO,APROVADO,75.36,1,5118,38
4039,2,2024-02-02T15:00:00+00,PIX,ESTORNO,APROVADO,70.92,1,5119,39
4040,2,2024-02-22T15:00:00+00,PIX,ESTORNO,APROVADO,65.66,1,5120,40
4041,2,2024-04-08T15:00:00+00,PIX,ESTORNO,APROVADO,82.49,1,5121,41
4042,2,2024-04-28T15:00:00+00,PIX,ESTORNO,APROVADO,76.61,1,5122,42
4043,2,2024-05-17T15:00:00+00,PIX,ESTORNO,APROVADO,94.88,1,5123,43
4044,2,2024-07-04T15:00:00+00,PIX,ESTORNO,APROVADO,88.39,1,5124,44
4045,2,2024-07-23T15:00:00+00,PIX,ESTORNO,APROVADO,81.07,1,5125,45
4046,2,2024-09-09T15:00:00+00,PIX,ESTORNO,APROVADO,100.98,1,5126,46
4047,2,2024-09-29T15:00:00+00,PIX,ESTORNO,APROVADO,93.05,1,5127,47
4048,2,2024-10-18T15:00:00+00,PIX,ESTORNO,APROVADO,114.40,1,5128,48
4049,2,2024-12-05T15:00:00+00,PIX,ESTORNO,APROVADO,105.86,1,5129,49
4050,2,2024-11-24T15:00:00+00,PIX,ESTORNO,APROVADO,96.48,1,5130,50
4051,2,2024-12-13T15:00:00+00,PIX,ESTORNO,APROVADO,132.75,1,5131,51
4052,2,2024-01-30T15:00:00+00,PIX,ESTORNO,APROVADO,136.86,1,5132,52
4053,2,2024-02-19T15:00:00+00,PIX,ESTORNO,APROVADO,140.97,1,5133,53
4054,2,2024-04-05T15:00:00+00,PIX,ESTORNO,APROVADO,145.08,1,5134,54
4055,2,2024-04-25T15:00:00+00,PIX,ESTORNO,APROVADO,149.19,1,5135,55
4056,2,2024-05-14T15:00:00+00,PIX,ESTORNO,APROVADO,153.30,1,5136,56
4057,2,2024-07-01T15:00:00+00,PIX,ESTORNO,APROVADO,157.41,1,5137,57
4058,2,2024-07-20T15:00:00+00,PIX,ESTORNO,APROVADO,161.52,1,5138,58
4059,2,2024-09-06T15:00:00+00,PIX,ESTORNO,APROVADO,165.63,1,5139,59
4060,2,2024-09-26T15:00:00+00,PIX,ESTORNO,APROVADO,169.74,1,5140,60
4061,2,2024-10-15T15:00:00+00,PIX,ESTORNO,APROVADO,173.85,1,5141,61
4062,2,2024-12-02T15:00:00+00,PIX,ESTORNO,APROVADO,177.96,1,5142,62
4063,2,2024-11-21T15:00:00+00,PIX,ESTORNO,APROVADO,182.07,1,5143,63
4064,2,2025-01-07T15:00:00+00,PIX,ESTORNO,APROVADO,32.74,1,5144,64
4065,2,2024-01-27T15:00:00+00,PIX,ESTORNO,APROVADO,36.85,1,5145,65
4066,2,2024-02-16T15:00:00+00,PIX,ESTORNO,APROVADO,40.96,1,5146,66
4067,2,2024-04-02T15:00:00+00,PIX,ESTORNO,APROVADO,45.07,1,5147,67
4068,2,2024-04-22T15:00:00+00,PIX,ESTORNO,APROVADO,49.18,1,5148,68
4069,2,2024-06-08T15:00:00+00,PIX,ESTORNO,APROVADO,53.29,1,5149,69
4070,2,2024-06-28T15:00:00+00,PIX,ESTORNO,APROVADO,57.40,1,5150,70
4071,2,2024-07-17T15:00:00+00,PIX,ESTORNO,APROVADO,61.51,1,5151,71
4072,2,2024-09-03T15:00:00+00,PIX,ESTORNO,APROVADO,65.62,1,5152,72
